,filename,aug,scores,original_height,original_width,boxes,count
37,021045471140-012uMXPwVb2s.webp,strong_blur,"[0.625, 0.79296875, 0.6328125, 0.80078125, 0.474609375, 0.58984375, 0.6484375, 0.4609375, 0.421875, 0.86328125, 0.63671875, 0.421875, 0.58984375, 0.7734375]",1004,1200,"[[248.78872680664062, 634.21630859375, 323.4069519042969, 722.8656616210938], [805.8078002929688, 351.10870361328125, 962.4617309570312, 774.0209350585938], [597.1158447265625, 581.787841796875, 637.8621215820312, 631.8409423828125], [925.6769409179688, 71.26875305175781, 1196.964599609375, 746.3828125], [525.642578125, 674.879638671875, 552.85107421875, 722.0555419921875], [657.8182983398438, 579.8551635742188, 699.6423950195312, 637.2598876953125], [938.428955078125, 321.55078125, 1076.979736328125, 750.13916015625], [491.0907897949219, 685.2125244140625, 520.2737426757812, 727.4732055664062], [775.54296875, 609.89599609375, 806.5155639648438, 647.603759765625], [2.1944494247436523, 112.9218521118164, 263.3784484863281, 783.4705200195312], [508.91571044921875, 563.7430419921875, 543.02734375, 644.4734497070312], [568.2833862304688, 645.9339599609375, 599.8639526367188, 710.1984252929688], [703.0414428710938, 574.4768676757812, 747.9370727539062, 630.3504638671875], [373.3406677246094, 592.0285034179688, 439.05853271484375, 685.7416381835938]]",14
38,Peder_Balke-Tromsø.jpg,strong_blur,[],383,500,[],0
39,"Georg_Emil_Libert_-_View_of_Sommerspiret,_the_Cliffs_of_Møn_-_2015.21.1_-_National_Gallery_of_Art.jpg",strong_blur,[],234,325,[],0
40,1835_Gurlitt_Wasserfall_in_Norwegen_anagoria.JPG,strong_blur,"[0.447265625, 0.423828125, 0.4765625, 0.55078125, 0.458984375, 0.515625]",1500,1333,"[[924.599853515625, 810.3914794921875, 1329.479736328125, 1288.7952880859375], [1112.241455078125, 67.89945983886719, 1151.7059326171875, 150.24014282226562], [1096.2183837890625, 812.3162841796875, 1329.48681640625, 1263.803955078125], [925.0805053710938, 843.0502319335938, 1140.6319580078125, 1277.5797119140625], [609.2026977539062, 318.73492431640625, 772.8812866210938, 476.92913818359375], [733.9990234375, 278.37713623046875, 852.248779296875, 429.35089111328125]]",6
41,Parti_fra_Hammermøllen.jpg,strong_blur,"[0.66015625, 0.447265625, 0.5625, 0.484375, 0.427734375, 0.45703125, 0.43359375, 0.56640625, 0.53515625, 0.43359375, 0.66015625, 0.6640625]",1165,1500,"[[1225.9193115234375, 450.0371398925781, 1457.94140625, 735.7271728515625], [349.4054870605469, 612.4423828125, 451.8659362792969, 728.3638916015625], [493.05670166015625, 593.5563354492188, 613.2874755859375, 729.8978271484375], [-0.823387861251831, 567.451171875, 132.2125701904297, 734.845947265625], [349.4981384277344, 614.9526977539062, 510.5126647949219, 727.7984008789062], [1383.9564208984375, 452.4493713378906, 1495.8795166015625, 739.80078125], [-1.4124512672424316, 567.5591430664062, 205.20236206054688, 735.6016845703125], [205.34317016601562, 578.68603515625, 360.08154296875, 741.4630737304688], [714.1797485351562, 147.65283203125, 1141.0780029296875, 814.6644287109375], [104.0462417602539, 578.7979736328125, 206.5175323486328, 721.2520751953125], [502.9692687988281, 146.0206298828125, 1142.3277587890625, 815.8258666992188], [1122.6070556640625, 523.525390625, 1243.6717529296875, 752.8389282226562]]",12
42,"Thomas_Fearnley_-_Grindelwald,_Switzerland.jpg",strong_blur,"[0.890625, 0.41015625, 0.46484375, 0.5078125, 0.6171875, 0.4921875, 0.5234375, 0.65234375, 0.77734375, 0.462890625, 0.609375]",1254,1500,"[[1003.1428833007812, 424.87109375, 1369.8336181640625, 897.6456909179688], [-3.771713972091675, 712.4537353515625, 42.119651794433594, 880.4832153320312], [428.7953186035156, 684.07373046875, 525.9861450195312, 827.4631958007812], [-1.9157301187515259, 711.1273803710938, 45.94112014770508, 1072.5770263671875], [23.29128074645996, 654.046875, 172.13160705566406, 949.3452758789062], [381.8136291503906, 683.77001953125, 539.4593505859375, 875.4725341796875], [1352.5599365234375, 604.6651000976562, 1504.5404052734375, 872.428955078125], [886.9771728515625, 837.3839721679688, 1037.6605224609375, 1099.86474609375], [508.7825927734375, 516.3270263671875, 871.3961791992188, 1091.1710205078125], [812.4437866210938, 838.7932739257812, 1037.6151123046875, 1120.4915771484375], [130.09483337402344, 579.166748046875, 317.03472900390625, 878.3060302734375]]",11
43,"Thomas_Fearnley_-_Arco_Naturale,_Capri_-_Nationalmuseum_-_NM_7281_(cropped).jpg",strong_blur,[],1500,1099,[],0
44,"Christen_Købke_-_Parti_af_den_nordre_Kastelsbro,_1837,_(NGL).jpg",strong_blur,"[0.85546875, 0.6015625, 0.5078125, 0.52734375, 0.421875, 0.43359375, 0.49609375]",1023,1500,"[[1186.18603515625, 380.6278076171875, 1397.1640625, 762.9703979492188], [541.006591796875, 190.6234588623047, 897.419921875, 645.1248779296875], [366.3816833496094, 445.3584289550781, 477.4081115722656, 648.7417602539062], [27.07090950012207, 235.1189727783203, 284.1957702636719, 675.2379760742188], [29.820755004882812, 187.89431762695312, 895.152587890625, 678.2813110351562], [60.461002349853516, 610.4541015625, 160.04347229003906, 677.1932983398438], [27.052692413330078, 191.8922576904297, 500.16143798828125, 670.851806640625]]",7
45,Andreas%20Achenbach%20-%20Auf%20st%C3%BCrmischer%20See.jpg,strong_blur,[],645,1000,[],0
46,Joseph_Mallord_William_Turner_-_Sheerness_as_seen_from_the_Nore_-_2005.31_-_Museum_of_Fine_Arts.jpg,strong_blur,[],1050,1500,[],0
47,Janus_la_Cour_-_Kysten_syd_for_Århus_ved_Marselisborg.png,strong_blur,[0.48046875],1023,1500,"[[282.446044921875, 282.3456115722656, 426.04998779296875, 588.3970947265625]]",1
48,Joseph_Mallord_William_Turner_(1775–1851)_-_The_Tenth_Plague_of_Egypt_-_N00470_-_National_Gallery.jpg,strong_blur,[0.439453125],694,1146,"[[-1.7115452289581299, -0.7639816999435425, 75.63282012939453, 323.41375732421875]]",1
49,Fanny_Churberg_-_Winter_Evening_-_A_III_2366_-_Finnish_National_Gallery.jpg,strong_blur,[],730,1222,[],0
50,Hermann_Both_-_Pommersche_Küstenlandschaft_bei_aufziehendem_Sturm_(1860).jpg,strong_blur,"[0.50390625, 0.609375]",930,1500,"[[775.4972534179688, 565.5095825195312, 817.0918579101562, 602.3041381835938], [326.35589599609375, 502.31414794921875, 376.4895324707031, 578.0040893554688]]",2
51,Johann_Wilhelm_Schirmer_-_Partie_aus_den_Vogesen_mit_der_Burg_Hohandlau_-_Lg_67_-_Staatliche_Kunsthalle_Karlsruhe.jpg,strong_blur,[],480,678,[],0
52,"Vilhelm_Kyhn_-_Haveparti_med_træstammer,_stakit_og_træ.png",strong_blur,[0.79296875],1207,1420,"[[304.2175598144531, 180.42015075683594, 1410.637939453125, 1015.7973022460938]]",1
53,Jens_Juel_-_View_of_the_Country_near_Jægerspris_-_KMS1824_-_Statens_Museum_for_Kunst.jpg,strong_blur,"[0.81640625, 0.41796875, 0.5, 0.412109375, 0.515625, 0.75, 0.53125]",1203,1500,"[[1001.6403198242188, 213.2355194091797, 1404.751220703125, 1070.468017578125], [1314.5445556640625, 620.7734375, 1501.1649169921875, 1167.849365234375], [-1.4383233785629272, 515.1644287109375, 204.13873291015625, 1162.0706787109375], [459.73358154296875, 832.5048828125, 536.9423828125, 884.555908203125], [-0.31757354736328125, 515.6705932617188, 193.83444213867188, 924.1301879882812], [140.8317108154297, 762.0338745117188, 312.9398498535156, 952.1355590820312], [1030.0947265625, 806.8591918945312, 1103.9189453125, 869.5643920898438]]",7
54,"Dankvart_Dreyer_-_View_of_Mølleknap_Hills,_Funen_-_KMS6897_-_Statens_Museum_for_Kunst.jpg",strong_blur,[],436,768,[],0
55,KMS255.jpg,strong_blur,[],1050,1500,[],0
56,(Barcelona)_Going_to_the_Ball_(San_Martino)_-_William_Turner_-_Tate_Britain.jpg,strong_blur,[],984,1500,[],0
57,Berndt_Lindholm_-_Hiekkasärkkiä_-_A_III_2642_-_Finnish_National_Gallery.jpg,strong_blur,"[0.6484375, 0.4453125]",1119,1500,"[[438.8326110839844, 456.5774841308594, 516.1695556640625, 596.6734619140625], [574.2266845703125, 461.9904479980469, 734.740966796875, 580.8306884765625]]",2
58,Thomas_Fearnley_-_Bergen_seen_from_Natlandshøyden_-_LKM.000073_-_Lillehammer_Kunstmuseum.jpg,strong_blur,[],1259,1500,[],0
59,Jens_Juel_-_Et_vadested_ved_foden_af_en_kirke_-_KMSsp871_-_Statens_Museum_for_Kunst.jpg,strong_blur,[],268,594,[],0
60,John_Constable_-_Waterloo_Bridge_-_Google_Art_Project.jpg,strong_blur,[0.67578125],1038,1500,"[[9.534493446350098, 291.2581787109375, 409.1679992675781, 729.2673950195312]]",1
61,"Turner_-_Ships_Bearing_up_for_Anchorage_(‘The_Egremont_Seapiece’),_exhibited_1802,_T03868.jpg",strong_blur,[],1001,1500,[],0
62,"Dankvart_Dreyer_-_Ørsbjerg_Forest_at_Aarup,_Funen_-_KMS3859_-_Statens_Museum_for_Kunst.jpg",strong_blur,"[0.49609375, 0.6328125]",452,532,"[[469.6630859375, 187.2583770751953, 503.84588623046875, 231.87306213378906], [6.809699535369873, -0.186784029006958, 405.27349853515625, 347.510009765625]]",2
63,View_of_Stockholm_-_Stockholm_sett_fra_Klaravikstranden_-_Thomas_Fearnley_-_IMG_9803-_national_gallery_oslo_(cropped-2).jpg,strong_blur,[],931,1500,[],0
64,Olof_Hermelin_(1820-1913)_-_A_Swedish_Lake_Scene_-_59-1908_-_Victoria_and_Albert_Museum.jpg,strong_blur,[0.71484375],553,800,"[[372.7120056152344, 304.4869079589844, 495.13006591796875, 372.70513916015625]]",1
65,Johann_Wilhelm_Schirmer_-_Landschaft_bei_Civitella_-_Lg_71_-_Staatliche_Kunsthalle_Karlsruhe.jpg,strong_blur,"[0.58203125, 0.640625, 0.44140625, 0.6875, 0.46875, 0.62890625, 0.490234375]",640,931,"[[658.8652954101562, 374.2591552734375, 701.9352416992188, 437.1719665527344], [820.0107421875, 255.11436462402344, 844.6514892578125, 280.7064208984375], [566.0987548828125, 322.47808837890625, 592.6487426757812, 358.96514892578125], [455.4874572753906, 203.6814727783203, 477.27972412109375, 243.84446716308594], [565.6620483398438, 322.2281494140625, 593.5093383789062, 381.55303955078125], [703.7962646484375, 183.21981811523438, 745.1871337890625, 220.36764526367188], [648.3697509765625, 178.35716247558594, 696.0324096679688, 214.6240997314453]]",7
66,Carl_Frederik_Aagaard_-_Parti_fra_en_sø_med_badehus_-_1895.png,strong_blur,"[0.439453125, 0.5, 0.57421875]",1126,1500,"[[224.92120361328125, 266.9239196777344, 516.5523071289062, 740.5230102539062], [0.5660243034362793, -2.863252878189087, 298.1772766113281, 654.787109375], [1.1484324932098389, -0.6940008997917175, 516.1414794921875, 740.85888671875]]",3
67,Johan_Christian_Dahl_-_Skipbrudd_-_LKM.000024_-_Lillehammer_Kunstmuseum.jpg,strong_blur,[],874,1500,[],0
68,"Thomas_Fearnley_-_View_of_Palermo_-_NG.M.01627_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_blur,"[0.72265625, 0.41796875, 0.515625, 0.51171875, 0.443359375]",957,1500,"[[985.822509765625, 618.1849975585938, 1046.9127197265625, 702.7613525390625], [3.9715874195098877, 648.91357421875, 34.111244201660156, 694.071044921875], [229.50050354003906, 651.2745971679688, 268.0426330566406, 694.0952758789062], [445.2445068359375, 645.8416748046875, 480.93048095703125, 684.6805419921875], [278.5318603515625, 838.4953002929688, 338.7485046386719, 939.9794311523438]]",5
69,"PC_Skovgaard,_Højerup_Kirke_på_Stevns_Klint,_1842,_KMS6650,_Statens_Museum_for_Kunst.jpg",strong_blur,"[0.66015625, 0.74609375, 0.423828125, 0.67578125, 0.75390625, 0.7109375, 0.69140625, 0.671875]",1413,1500,"[[122.90216827392578, 514.8939208984375, 303.4052734375, 769.22119140625], [546.6534423828125, 522.3949584960938, 676.8366088867188, 723.464599609375], [18.662084579467773, 620.2083740234375, 120.31779479980469, 770.8399047851562], [298.6192932128906, 618.1611328125, 387.15582275390625, 728.671875], [359.3262939453125, 506.5555419921875, 574.0510864257812, 712.6659545898438], [18.23479652404785, 512.876708984375, 301.4880676269531, 772.1481323242188], [704.8058471679688, 592.1096801757812, 820.0988159179688, 723.7252807617188], [814.89453125, 643.6430053710938, 890.1383666992188, 732.4196166992188]]",8
70,"Joachim_Frich_-_Study_of_a_Spruce_-_NG.M.04175_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_blur,[0.6875],714,458,"[[5.349374771118164, -2.257261276245117, 417.7799987792969, 691.1778564453125]]",1
71,"J.C._Dahl,_Klippekyst._Solen_bryder_gennem_skyerne,_udateret.png",strong_blur,[],984,1500,[],0
72,Andreas%20Achenbach%20-%20Felsige%20K%C3%BCste.jpg,strong_blur,[],1148,1500,[],0
73,Janus_la_Cour_-_Landskab_ved_Ry_-_1878.png,strong_blur,"[0.4609375, 0.40625, 0.482421875]",477,980,"[[886.66845703125, 210.80674743652344, 980.932373046875, 304.13043212890625], [570.5077514648438, 47.07211685180664, 840.9349365234375, 335.9011535644531], [347.79827880859375, 46.992610931396484, 835.9080200195312, 418.86126708984375]]",3
74,Lars_Hertervig_-_Fra_Hindal_(Landsiden)_-_Stavanger_kunstmuseum_-_SG.0654.jpg,strong_blur,"[0.8671875, 0.470703125, 0.5546875, 0.8046875, 0.74609375]",942,1308,"[[1040.2928466796875, 626.2871704101562, 1207.7325439453125, 853.7442626953125], [308.85894775390625, 500.5078430175781, 416.9609375, 539.5736694335938], [212.5524139404297, 496.8149719238281, 324.6512756347656, 627.24072265625], [860.8763427734375, 644.681884765625, 987.7090454101562, 805.4695434570312], [728.5947875976562, 646.59130859375, 829.7835693359375, 780.3082275390625]]",5
75,Berndt_Lindholm_-_Puuharjoitelma_-_A_III_2374_-_Finnish_National_Gallery.png,strong_blur,[0.875],1325,1500,"[[86.56954956054688, 268.470458984375, 1295.3834228515625, 1298.90771484375]]",1
76,Aschenbach%20-%20Terugkeer%20naar%20de%20haven%20bij%20ruwe%20zee.jpg,strong_blur,[0.8203125],812,1000,"[[633.6233520507812, -1.2267687320709229, 1001.52197265625, 367.57232666015625]]",1
77,"Udsigt_over_Vejle_Fjord_(Vilhelm_Kyhn,_1854).jpg",strong_blur,[],257,384,[],0
78,Carl_Frederik_Aagaard_-_Stille_flyder_åen_-_1877.png,strong_blur,[],552,834,[],0
