,filename,aug,scores,original_height,original_width,boxes,count
10,P._C._Skovgaard_-_Stille_Sommeraften_ved_en_Indsø.png,contrast,"[0.55859375, 0.5625, 0.494140625, 0.466796875, 0.5234375, 0.58203125, 0.64453125, 0.4609375, 0.435546875, 0.5234375]",1182,1500,"[[553.9775390625, 577.140625, 638.5812377929688, 735.8544921875], [359.7554016113281, 527.1930541992188, 445.1192932128906, 742.645751953125], [0.9424723386764526, 473.70135498046875, 328.96331787109375, 1087.0462646484375], [0.8434988260269165, 0.3828399181365967, 305.6611022949219, 471.884765625], [-0.7891282439231873, -0.12001615762710571, 452.81964111328125, 1092.9869384765625], [444.0308837890625, 512.9065551757812, 571.1883544921875, 743.7139282226562], [532.05712890625, 0.20145946741104126, 1500.724853515625, 949.1580810546875], [0.24124234914779663, 5.407966136932373, 448.8675842285156, 501.2601013183594], [686.2562255859375, 230.08544921875, 1191.7935791015625, 896.4872436523438], [608.1064453125, 557.9227294921875, 690.3099975585938, 733.9586791992188]]",10
11,"Turner_-_Regulus,_1828,_reworked_1837,_N00519.jpg",contrast,[],1095,1500,[],0
12,"F._C._Kiærskou_-_Forest_scene_in_Jægersborg_Dyrehave,_Copenhagen_(1854).jpg",contrast,"[0.86328125, 0.69921875, 0.53515625, 0.453125, 0.80078125, 0.671875, 0.625, 0.40625, 0.47265625, 0.58984375, 0.451171875]",848,1200,"[[334.5140075683594, 502.27899169921875, 396.90557861328125, 602.5049438476562], [1022.46923828125, 263.57586669921875, 1202.9996337890625, 656.3154296875], [483.0895690917969, 433.776123046875, 674.5509033203125, 657.7070922851562], [0.263330340385437, 243.80393981933594, 197.20909118652344, 503.8892822265625], [156.71868896484375, 325.1576232910156, 339.45880126953125, 627.7213745117188], [613.1130981445312, 188.95703125, 935.46435546875, 652.5133666992188], [-0.38510262966156006, 242.71090698242188, 195.91873168945312, 624.38330078125], [880.6132202148438, 412.1279296875, 1048.849853515625, 645.47802734375], [900.1909790039062, 284.0202941894531, 1048.8040771484375, 511.42108154296875], [615.732177734375, 188.2064208984375, 936.4439697265625, 425.3014831542969], [881.0859985351562, 285.8694763183594, 1053.4752197265625, 645.8614501953125]]",11
13,"Johan_Christian_Dahl_-_Nordic_Landscape_with_a_dead_Tree_-_NG.M.00410_-_National_Museum_of_Art,_Architecture_and_Design.jpg",contrast,"[0.82421875, 0.546875, 0.416015625, 0.42578125, 0.54296875, 0.40625]",1223,1500,"[[1226.5511474609375, 646.9550170898438, 1442.1544189453125, 891.28857421875], [730.5516357421875, 505.47149658203125, 759.5604858398438, 533.470947265625], [958.3422241210938, 643.2669677734375, 984.0872802734375, 668.5291137695312], [1009.5810546875, 695.8084716796875, 1078.9317626953125, 742.8226318359375], [831.1123046875, 497.9878234863281, 858.600830078125, 522.5791015625], [1174.7432861328125, 686.4009399414062, 1200.321044921875, 712.2518920898438]]",6
14,Carl_Frederik_Aagaard_-_Gamle_Piletræer_ved_en_Indsø.png,contrast,"[0.671875, 0.57421875, 0.4375, 0.4140625, 0.42578125, 0.47265625]",1014,1500,"[[1344.1036376953125, 273.24224853515625, 1494.570068359375, 457.3002624511719], [1344.868896484375, 273.9770202636719, 1494.64697265625, 580.475341796875], [1248.1611328125, 455.48077392578125, 1403.1336669921875, 655.1243896484375], [4.652514934539795, 278.4524841308594, 292.7444763183594, 995.3189697265625], [386.31597900390625, 398.10321044921875, 516.2718505859375, 499.9555969238281], [205.16842651367188, 316.7215576171875, 1039.7254638671875, 854.234375]]",6
15,Hans_Gude_-_En_innsjø_landskapet_(1861).jpg,contrast,"[0.53515625, 0.40625, 0.47265625, 0.4765625, 0.40625, 0.765625, 0.486328125, 0.5234375, 0.44140625, 0.51953125, 0.404296875]",1009,1500,"[[532.251708984375, 519.7989501953125, 675.9815063476562, 703.9323120117188], [65.36609649658203, 610.5999145507812, 85.54877471923828, 635.139404296875], [758.5696411132812, 456.16595458984375, 859.3681640625, 630.0752563476562], [-0.09207800030708313, 689.810546875, 237.57675170898438, 887.8350830078125], [292.3782043457031, 567.041748046875, 308.13519287109375, 584.7077026367188], [290.5813903808594, 605.0299072265625, 440.73883056640625, 781.7061157226562], [177.34498596191406, 595.0693969726562, 221.07281494140625, 636.5584716796875], [143.90802001953125, 595.8638305664062, 177.10523986816406, 637.7478637695312], [1042.943359375, 377.1080322265625, 1131.0804443359375, 431.3529052734375], [922.002197265625, 352.5372314453125, 1040.5390625, 461.9054260253906], [1038.1890869140625, 375.76318359375, 1145.18505859375, 545.5926513671875]]",11
16,Carl_Frederik_Aagaard_-_Fjordparti_-_1874.jpg,contrast,"[0.6484375, 0.412109375, 0.56640625, 0.4140625, 0.56640625, 0.498046875]",974,1400,"[[1254.16357421875, 498.20361328125, 1338.498291015625, 608.9705810546875], [799.5225830078125, 549.8687744140625, 955.4308471679688, 666.841552734375], [0.04671439528465271, 490.52288818359375, 117.81941223144531, 900.2947387695312], [-0.11794641613960266, 489.94635009765625, 110.65404510498047, 775.9154663085938], [801.0106811523438, 551.7077026367188, 992.4628295898438, 967.6228637695312], [799.044921875, 551.913818359375, 961.35400390625, 885.558837890625]]",6
17,"Joseph_Mallord_William_Turner_(1775-1851)_-_House_beside_the_River,_with_Trees_and_Sheep_-_N02694_-_National_Gallery.jpg",contrast,"[0.765625, 0.6640625, 0.765625, 0.66796875, 0.5546875, 0.6328125, 0.451171875, 0.7734375, 0.57421875, 0.431640625, 0.765625, 0.60546875, 0.51171875, 0.73828125, 0.435546875, 0.6640625, 0.6875, 0.49609375, 0.57421875, 0.470703125, 0.53515625]",840,1154,"[[833.256591796875, 271.21368408203125, 932.328857421875, 587.3696899414062], [635.6885986328125, 353.2939758300781, 702.5913696289062, 519.9890747070312], [930.7422485351562, 429.7023620605469, 1024.4156494140625, 580.19775390625], [359.0625915527344, 359.9040222167969, 524.7069702148438, 564.962158203125], [1012.0692749023438, 370.1169128417969, 1090.626953125, 506.3237609863281], [651.1724243164062, 488.3321838378906, 752.4983520507812, 590.6499633789062], [-0.22459617257118225, 309.632080078125, 164.9811553955078, 617.121826171875], [-0.24447467923164368, 29.913066864013672, 159.97438049316406, 400.85577392578125], [474.0734558105469, 367.509521484375, 565.6743774414062, 575.3504028320312], [575.470458984375, 324.1264343261719, 632.68701171875, 512.34228515625], [130.1333770751953, 95.55659484863281, 361.8592529296875, 427.60968017578125], [103.00116729736328, 338.4396667480469, 193.3631134033203, 425.6624755859375], [709.130615234375, 238.52833557128906, 857.8134765625, 585.7857666015625], [1068.5960693359375, 261.2353820800781, 1155.953369140625, 569.4135131835938], [874.6075439453125, 480.594970703125, 934.8515014648438, 556.9677734375], [576.7213745117188, 287.1332092285156, 674.2677612304688, 522.7026977539062], [707.3438720703125, 300.1885986328125, 779.1234130859375, 577.7754516601562], [758.8842163085938, 241.568359375, 822.195556640625, 581.19140625], [793.0679931640625, 238.91253662109375, 858.8328857421875, 579.8310546875], [153.18377685546875, 379.7925109863281, 365.51348876953125, 613.4862670898438], [921.2208862304688, 394.9408264160156, 1007.509033203125, 463.83905029296875]]",21
18,18264-image.jpg,contrast,[],497,755,[],0
19,"Johan_Christian_Dahl_-_View_at_Larsens_Plads_Copenhagen_-_NG.M.00426-013_-_National_Museum_of_Art,_Architecture_and_Design.jpg",contrast,[],714,999,[],0
20,Anton_Dorph_-_Arbejdsiver._To_tvillingepiger_siddende_i_en_klit_med_strikketøjet.png,contrast,"[0.482421875, 0.4140625, 0.55859375, 0.48828125]",1185,1500,"[[269.70660400390625, 1.254503846168518, 904.7233276367188, 225.1676483154297], [-0.3507882356643677, 0.9885408878326416, 283.0976257324219, 141.70323181152344], [2.4795234203338623, 2.319370746612549, 904.4544067382812, 225.98126220703125], [299.480224609375, 2.3612377643585205, 906.2149658203125, 178.60447692871094]]",4
21,Hans_Gude_Hønefoss_1893.JPG,contrast,"[0.458984375, 0.41796875, 0.4765625, 0.5078125, 0.55859375, 0.50390625, 0.6171875, 0.61328125, 0.42578125, 0.486328125, 0.51171875, 0.4765625, 0.57421875, 0.6171875, 0.421875]",387,602,"[[326.72576904296875, 56.29563522338867, 348.0562744140625, 77.08583068847656], [565.8187255859375, 0.14533361792564392, 595.6786499023438, 18.501956939697266], [401.3692932128906, 51.078983306884766, 498.1856689453125, 258.17535400390625], [173.41348266601562, 62.81898880004883, 194.52569580078125, 79.45951080322266], [82.0068130493164, 54.28361892700195, 95.11321258544922, 78.7618637084961], [191.9286346435547, 49.68584060668945, 243.9118194580078, 90.42070770263672], [496.23529052734375, 0.21062475442886353, 598.8516235351562, 248.47645568847656], [112.0910873413086, 48.310302734375, 125.80838012695312, 77.67849731445312], [22.670148849487305, 55.83649826049805, 29.847553253173828, 65.7367172241211], [101.88496398925781, 50.93081283569336, 113.10259246826172, 75.72110748291016], [278.0405578613281, 58.38140106201172, 289.5606384277344, 75.08157348632812], [96.00901794433594, 48.54169464111328, 113.3508071899414, 76.29387664794922], [244.2058563232422, 52.34831237792969, 261.89166259765625, 81.272705078125], [420.8249816894531, 48.84722900390625, 476.4333190917969, 123.36994171142578], [404.8371276855469, 112.54625701904297, 500.4239501953125, 258.4820251464844]]",15
22,J.M.W._Turner_-_Off_Margate.jpg,contrast,[],626,956,[],0
23,"Hans_Gude_-_From_Hallingdal_-_NG.M.01980_-_National_Museum_of_Art,_Architecture_and_Design.jpg",contrast,"[0.45703125, 0.41015625, 0.54296875, 0.5078125, 0.474609375, 0.6171875, 0.58984375, 0.4921875, 0.478515625]",690,1012,"[[3.328646183013916, 157.5721435546875, 46.44257736206055, 331.5843811035156], [416.07147216796875, 166.83531188964844, 538.1581420898438, 483.7900390625], [170.1566162109375, 289.51397705078125, 189.0874786376953, 355.6294860839844], [747.9409790039062, 197.45318603515625, 1009.4110717773438, 610.53662109375], [516.2053833007812, 83.97142791748047, 683.4314575195312, 480.5143737792969], [96.975341796875, 80.07496643066406, 159.44090270996094, 363.87353515625], [47.85927963256836, 185.89730834960938, 99.48370361328125, 377.81158447265625], [1.766509771347046, 157.42974853515625, 50.3477897644043, 408.4925842285156], [384.3365783691406, 85.19490051269531, 686.4801635742188, 485.6498718261719]]",9
24,Joseph_Mallord_William_Turner_(1775-1851)_-_Narcissus_and_Echo_-_T03869_-_Tate.jpg,contrast,[0.76171875],836,1114,"[[718.0821533203125, 77.48239135742188, 1012.25927734375, 421.0220642089844]]",1
25,"Carl_Dahl,_Lissabons_rhed,_,_KMS414,_Statens_Museum_for_Kunst.jpg",contrast,[],1072,1500,[],0
26,August%20Cappelen%20-%20Lake%20in%20Telemark%20-%20NG.M.02409%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,contrast,"[0.435546875, 0.50390625, 0.435546875]",690,1500,"[[1236.8394775390625, 291.1241760253906, 1317.9678955078125, 429.73529052734375], [842.016845703125, 377.9378662109375, 926.2975463867188, 528.8971557617188], [241.47793579101562, 207.1524200439453, 299.9814758300781, 397.110107421875]]",3
27,Carl_Bøgh_-_Dåvildt_på_en_slette_i_Dyrehaven.png,contrast,"[0.90625, 0.470703125, 0.50390625, 0.46875]",1179,1500,"[[157.9783935546875, 231.2556610107422, 872.3607788085938, 807.4550170898438], [-0.21380558609962463, 420.9837951660156, 309.9635925292969, 748.334228515625], [5.88881778717041, 564.4560546875, 169.5352325439453, 729.7867431640625], [73.67506408691406, 657.47607421875, 278.69476318359375, 748.955078125]]",4
28,Oswald_Achenbach_-_Sonntagsspaziergang_in_der_römischen_Landschaft_(1882).jpg,contrast,"[0.498046875, 0.62890625]",1040,1500,"[[437.7504577636719, 519.7871704101562, 539.8380126953125, 585.486328125], [576.744873046875, 531.3085327148438, 641.72021484375, 588.2347412109375]]",2
29,Dankvart_Dreyer_-_A_View_of_a_Wooded_Landscape_in_Jutland_-_KMS3932_-_Statens_Museum_for_Kunst.jpg,contrast,"[0.875, 0.44921875, 0.6796875, 0.41796875]",424,570,"[[440.8758544921875, 210.92526245117188, 500.4385681152344, 299.6357421875], [546.1161499023438, 266.6587219238281, 561.0657958984375, 284.5971984863281], [439.6067199707031, 267.93756103515625, 468.3101501464844, 302.7181396484375], [502.23748779296875, 265.32208251953125, 530.7562866210938, 296.6934814453125]]",4
30,Andreas%20Achenbach%20-%20Clearing%20Up%E2%80%94Coast%20of%20Sicily%20-%20Walters%2037116.jpg,contrast,[],1081,1500,[],0
31,Johan_Fredrik_Eckersberg_-_From_Horgheim_in_Romsdal_-_Google_Art_Project.jpg,contrast,[],1014,1500,[],0
32,Dankvart_Dreyer_-_St_Knud's_Church_by_the_River_in_Odense._Autumn_-_KMS1678_-_Statens_Museum_for_Kunst.jpg,contrast,"[0.515625, 0.67578125, 0.58984375, 0.421875, 0.4609375, 0.40625, 0.75390625, 0.55078125, 0.4296875]",415,546,"[[196.29774475097656, 238.71533203125, 222.2230987548828, 271.7264709472656], [472.7697448730469, 205.06146240234375, 498.39447021484375, 275.025146484375], [112.59063720703125, 219.6199188232422, 221.17724609375, 306.07965087890625], [0.04916808754205704, 252.70669555664062, 41.040443420410156, 404.2663879394531], [-0.2558925151824951, 187.59022521972656, 25.82158851623535, 254.6697540283203], [-0.2896896004676819, 197.89698791503906, 58.81909942626953, 406.5887145996094], [0.7953461408615112, 47.14144515991211, 211.28460693359375, 408.18927001953125], [62.706504821777344, 252.4145050048828, 125.011474609375, 307.0992126464844], [-0.05631966143846512, 182.9929656982422, 50.701053619384766, 405.491455078125]]",9
33,"Caspar_David_Friedrich,_Efter_stormen,_1817,_KMS8817,_Statens_Museum_for_Kunst.jpg",contrast,[],1094,1500,[],0
34,"Christian_Zacho,_Vinterbillede_fra_Bretagne_Den_første_sne,_1881,_KMS1135,_Statens_Museum_for_Kunst.jpg",contrast,"[0.875, 0.51953125, 0.66015625, 0.462890625, 0.796875, 0.46875]",970,1500,"[[557.0064086914062, 48.89960861206055, 1373.92236328125, 788.2244262695312], [1374.0693359375, 602.0623779296875, 1419.08056640625, 673.218505859375], [506.5993347167969, 509.9266662597656, 688.6093139648438, 700.3428955078125], [357.0868225097656, 589.271240234375, 469.4703063964844, 734.0532836914062], [1.7308070659637451, 14.812039375305176, 414.94525146484375, 946.91259765625], [305.3697509765625, 606.2582397460938, 367.5828857421875, 758.9603271484375]]",6
35,Carl_Frederik_Aagaard_-_Parti_fra_Napolibugten_med_to_italienere_i_samtale_i_en_pergola_-_1879.png,contrast,"[0.44921875, 0.46484375]",1500,1155,"[[705.8719482421875, 11.96242904663086, 1155.06201171875, 681.2994995117188], [4.920407295227051, 16.166969299316406, 1151.273681640625, 1042.81103515625]]",2
36,Knud_Baade_-_Cloud_Study_-_Google_Art_Project_(EwHQxltjDNJMdw).jpg,contrast,[],1158,1500,[],0
37,021045471140-012uMXPwVb2s.webp,contrast,"[0.76953125, 0.55078125, 0.70703125, 0.40625, 0.51171875, 0.6171875, 0.5078125, 0.7578125, 0.55859375, 0.5234375, 0.7421875, 0.61328125, 0.57421875, 0.4140625, 0.486328125, 0.71484375, 0.4296875, 0.70703125, 0.59765625, 0.6015625, 0.5625, 0.56640625, 0.43359375, 0.53125, 0.69921875, 0.56640625, 0.86328125, 0.6796875, 0.498046875, 0.46875, 0.412109375, 0.50390625, 0.59765625, 0.58984375, 0.5859375, 0.5, 0.609375, 0.6875, 0.41015625, 0.71484375]",1004,1200,"[[918.8473510742188, 58.4503059387207, 1197.693115234375, 742.4849853515625], [701.183349609375, 571.93310546875, 749.257568359375, 630.0982666015625], [555.35009765625, 643.1275634765625, 602.5143432617188, 717.7633056640625], [684.7349853515625, 610.0090942382812, 709.8270263671875, 632.9432983398438], [653.1279296875, 611.8369750976562, 673.0454711914062, 637.5091552734375], [595.5592041015625, 584.4244995117188, 621.1828002929688, 627.89111328125], [631.763427734375, 561.2244873046875, 638.5845336914062, 575.2035522460938], [802.2069702148438, 335.4820251464844, 971.3032836914062, 776.1480102539062], [528.55908203125, 617.7621459960938, 565.6509399414062, 650.2727661132812], [464.1956787109375, 593.1998291015625, 495.6180725097656, 643.5272216796875], [753.4094848632812, 595.3543090820312, 782.8531494140625, 631.2555541992188], [224.0045928955078, 589.2295532226562, 261.4587707519531, 637.9990844726562], [427.88983154296875, 600.8942260742188, 463.2190246582031, 655.7386474609375], [288.7816467285156, 626.1248779296875, 329.7705078125, 654.3563232421875], [595.0723266601562, 642.1613159179688, 611.542724609375, 663.3705444335938], [659.1676025390625, 579.3486938476562, 697.5240478515625, 633.1892700195312], [670.3590087890625, 653.0182495117188, 694.3190307617188, 675.2078857421875], [482.94000244140625, 679.4940795898438, 520.8812255859375, 735.2705688476562], [928.1611938476562, 284.63043212890625, 1082.377197265625, 775.1275024414062], [647.4393310546875, 669.634765625, 666.1831665039062, 704.2112426757812], [664.6126708984375, 663.7587280273438, 681.2930297851562, 699.9192504882812], [248.96163940429688, 634.1469116210938, 323.7345886230469, 722.9051513671875], [352.5843811035156, 658.2315673828125, 383.1680908203125, 710.01123046875], [548.5594482421875, 594.1431884765625, 566.4183959960938, 629.3519897460938], [612.491455078125, 583.9029541015625, 638.8470458984375, 625.3678588867188], [508.9630432128906, 590.4486694335938, 532.5979614257812, 659.9273071289062], [1.8043309450149536, 111.60482788085938, 272.68603515625, 627.2631225585938], [373.2294921875, 591.0199584960938, 438.55279541015625, 691.72509765625], [329.0933837890625, 625.2705078125, 360.05816650390625, 659.2052001953125], [926.1254272460938, 703.6017456054688, 999.0820922851562, 773.8786010742188], [642.2708740234375, 642.8829345703125, 656.525390625, 667.9320678710938], [617.7691650390625, 656.223388671875, 648.8759155273438, 686.8470458984375], [498.9690246582031, 563.123779296875, 544.778564453125, 627.716064453125], [735.2265625, 693.9754028320312, 795.1470947265625, 740.3436279296875], [603.3383178710938, 666.0012817382812, 621.68603515625, 700.5556640625], [692.8120727539062, 696.763427734375, 740.7611083984375, 731.9754638671875], [321.8821105957031, 671.7571411132812, 355.08233642578125, 714.7919311523438], [770.6927490234375, 611.6156616210938, 807.8500366210938, 651.1286010742188], [767.7493286132812, 660.9319458007812, 809.6155395507812, 682.4588012695312], [514.8336791992188, 669.337158203125, 553.4873046875, 729.59423828125]]",40
38,Peder_Balke-Tromsø.jpg,contrast,[],383,500,[],0
39,"Georg_Emil_Libert_-_View_of_Sommerspiret,_the_Cliffs_of_Møn_-_2015.21.1_-_National_Gallery_of_Art.jpg",contrast,[],234,325,[],0
40,1835_Gurlitt_Wasserfall_in_Norwegen_anagoria.JPG,contrast,"[0.62109375, 0.462890625, 0.54296875]",1500,1333,"[[919.5429077148438, 811.384765625, 1327.020751953125, 1313.796142578125], [648.0242309570312, 318.9970397949219, 764.8050537109375, 472.74920654296875], [731.7196044921875, 279.032470703125, 851.6321411132812, 429.109130859375]]",3
41,Parti_fra_Hammermøllen.jpg,contrast,"[0.5078125, 0.431640625, 0.61328125, 0.4921875, 0.5546875, 0.45703125, 0.48046875, 0.8125, 0.63671875]",1165,1500,"[[351.6579895019531, 607.3289794921875, 447.3380126953125, 733.6500854492188], [491.2438659667969, 591.0740356445312, 614.68994140625, 732.1304931640625], [1213.5848388671875, 446.6678466796875, 1447.362060546875, 744.1052856445312], [1382.939453125, 447.8916931152344, 1495.9571533203125, 756.5078125], [201.60287475585938, 576.1428833007812, 357.5247802734375, 743.173583984375], [137.9113311767578, 577.5366821289062, 208.4325408935547, 715.7108154296875], [1.895813226699829, 562.3245849609375, 158.96250915527344, 749.6278076171875], [493.767333984375, 140.98373413085938, 1144.92578125, 802.6701049804688], [1117.7012939453125, 521.6205444335938, 1235.280029296875, 758.7926635742188]]",9
42,"Thomas_Fearnley_-_Grindelwald,_Switzerland.jpg",contrast,"[0.439453125, 0.79296875, 0.51953125, 0.859375, 0.65234375, 0.4140625, 0.40234375, 0.52734375]",1254,1500,"[[829.7269897460938, 957.7271728515625, 874.5751342773438, 1040.939453125], [508.8934631347656, 516.9853515625, 868.1666870117188, 1083.1375732421875], [425.418701171875, 660.055908203125, 509.0693664550781, 836.2623291015625], [1002.9116821289062, 427.9768981933594, 1371.4156494140625, 900.565185546875], [885.6600341796875, 850.7240600585938, 966.0199584960938, 1060.273681640625], [959.9044799804688, 836.8245849609375, 1030.7138671875, 1044.511474609375], [961.0565795898438, 837.6796264648438, 1000.7325439453125, 1035.6776123046875], [816.3693237304688, 956.5895385742188, 877.777587890625, 1079.2611083984375]]",8
43,"Thomas_Fearnley_-_Arco_Naturale,_Capri_-_Nationalmuseum_-_NM_7281_(cropped).jpg",contrast,[],1500,1099,[],0
44,"Christen_Købke_-_Parti_af_den_nordre_Kastelsbro,_1837,_(NGL).jpg",contrast,"[0.52734375, 0.90234375, 0.6875, 0.671875, 0.466796875, 0.53515625]",1023,1500,"[[287.5914611816406, 182.8806915283203, 508.3374328613281, 682.8809814453125], [1179.636474609375, 379.1054992675781, 1400.458984375, 766.0728149414062], [540.7703247070312, 184.61187744140625, 901.0270385742188, 633.2100219726562], [22.39816665649414, 223.53811645507812, 281.2096862792969, 666.1966552734375], [25.887876510620117, 183.33042907714844, 897.0001831054688, 688.6072387695312], [68.04769897460938, 604.5015869140625, 154.3602294921875, 666.7413940429688]]",6
45,Andreas%20Achenbach%20-%20Auf%20st%C3%BCrmischer%20See.jpg,contrast,[],645,1000,[],0
46,Joseph_Mallord_William_Turner_-_Sheerness_as_seen_from_the_Nore_-_2005.31_-_Museum_of_Fine_Arts.jpg,contrast,[],1050,1500,[],0
47,Janus_la_Cour_-_Kysten_syd_for_Århus_ved_Marselisborg.png,contrast,"[0.703125, 0.609375]",1023,1500,"[[272.3614196777344, 277.3102722167969, 443.57177734375, 580.7153930664062], [-0.023815780878067017, 172.30690002441406, 285.3548889160156, 608.257080078125]]",2
48,Joseph_Mallord_William_Turner_(1775–1851)_-_The_Tenth_Plague_of_Egypt_-_N00470_-_National_Gallery.jpg,contrast,[],694,1146,[],0
49,Fanny_Churberg_-_Winter_Evening_-_A_III_2366_-_Finnish_National_Gallery.jpg,contrast,[],730,1222,[],0
50,Hermann_Both_-_Pommersche_Küstenlandschaft_bei_aufziehendem_Sturm_(1860).jpg,contrast,"[0.5859375, 0.41015625, 0.44140625, 0.474609375, 0.44921875, 0.447265625, 0.53125, 0.5234375, 0.48046875]",930,1500,"[[320.9834289550781, 502.3919677734375, 378.7403259277344, 578.7376708984375], [789.4915161132812, 565.982421875, 809.8589477539062, 599.61865234375], [938.3170776367188, 577.8274536132812, 948.041015625, 595.3475952148438], [895.0154418945312, 582.8831787109375, 905.2861328125, 596.7652587890625], [1275.563720703125, 583.2720947265625, 1288.19189453125, 597.1917114257812], [916.3684692382812, 578.5591430664062, 937.7757568359375, 595.8815307617188], [847.4671630859375, 577.8831787109375, 861.151123046875, 597.4671020507812], [975.1676025390625, 579.322998046875, 988.7717895507812, 595.0940551757812], [773.0755615234375, 572.2054443359375, 787.5198364257812, 597.3649291992188]]",9
51,Johann_Wilhelm_Schirmer_-_Partie_aus_den_Vogesen_mit_der_Burg_Hohandlau_-_Lg_67_-_Staatliche_Kunsthalle_Karlsruhe.jpg,contrast,[],480,678,[],0
52,"Vilhelm_Kyhn_-_Haveparti_med_træstammer,_stakit_og_træ.png",contrast,[0.76953125],1207,1420,"[[285.036376953125, 176.83375549316406, 1421.269775390625, 1194.65380859375]]",1
53,Jens_Juel_-_View_of_the_Country_near_Jægerspris_-_KMS1824_-_Statens_Museum_for_Kunst.jpg,contrast,"[0.53515625, 0.51171875, 0.671875, 0.71875, 0.7265625, 0.83984375, 0.4765625]",1203,1500,"[[574.2793579101562, 827.1098022460938, 604.6553955078125, 858.7521362304688], [604.12548828125, 824.5336303710938, 637.2859497070312, 858.7234497070312], [1464.706298828125, 605.8933715820312, 1500.7596435546875, 702.0986328125], [1276.8096923828125, 496.5491943359375, 1418.306396484375, 699.56201171875], [1.036506175994873, 513.1483154296875, 217.8719482421875, 708.6044311523438], [1005.8670043945312, 208.7994842529297, 1333.0625, 788.2179565429688], [1020.2134399414062, 807.0310668945312, 1098.8770751953125, 869.986083984375]]",7
54,"Dankvart_Dreyer_-_View_of_Mølleknap_Hills,_Funen_-_KMS6897_-_Statens_Museum_for_Kunst.jpg",contrast,"[0.435546875, 0.4375, 0.4453125, 0.46484375, 0.458984375]",436,768,"[[258.083251953125, 256.83587646484375, 280.91168212890625, 286.67803955078125], [556.2728271484375, 54.26017379760742, 766.6690673828125, 433.58221435546875], [292.2892150878906, 265.1542663574219, 310.6279602050781, 286.934814453125], [386.01568603515625, 203.2207794189453, 476.1116943359375, 289.1889953613281], [351.0431213378906, 233.46713256835938, 373.3530578613281, 256.1798095703125]]",5
55,KMS255.jpg,contrast,[],1050,1500,[],0
56,(Barcelona)_Going_to_the_Ball_(San_Martino)_-_William_Turner_-_Tate_Britain.jpg,contrast,[],984,1500,[],0
57,Berndt_Lindholm_-_Hiekkasärkkiä_-_A_III_2642_-_Finnish_National_Gallery.jpg,contrast,[],1119,1500,[],0
