,filename,aug,scores,original_height,original_width,boxes,count
10,P._C._Skovgaard_-_Stille_Sommeraften_ved_en_Indsø.png,jpeg_compr,"[0.474609375, 0.45703125, 0.42578125, 0.48828125, 0.51171875, 0.54296875, 0.482421875, 0.474609375]",1182,1500,"[[997.6351318359375, -1.021528720855713, 1500.4298095703125, 953.17529296875], [360.2371520996094, 515.2566528320312, 451.0082092285156, 746.5379028320312], [0.599786639213562, -2.3098795413970947, 304.14825439453125, 542.5679931640625], [0.06524473428726196, -2.28985333442688, 458.2753601074219, 1085.6357421875], [447.6712341308594, 509.92852783203125, 577.178466796875, 738.2000732421875], [529.7802124023438, -2.2569870948791504, 1500.1507568359375, 961.0341796875], [553.4552612304688, 572.143798828125, 639.464599609375, 734.0720825195312], [670.3822631835938, 176.80258178710938, 1195.940185546875, 951.5460815429688]]",8
11,"Turner_-_Regulus,_1828,_reworked_1837,_N00519.jpg",jpeg_compr,[],1095,1500,[],0
12,"F._C._Kiærskou_-_Forest_scene_in_Jægersborg_Dyrehave,_Copenhagen_(1854).jpg",jpeg_compr,"[0.5546875, 0.765625, 0.6640625, 0.51953125, 0.625, 0.73046875, 0.40234375, 0.703125, 0.4921875]",848,1200,"[[481.8800354003906, 430.0823059082031, 676.7362670898438, 655.1998901367188], [333.13092041015625, 499.5086975097656, 398.9095764160156, 624.6972045898438], [1017.7468872070312, 259.64239501953125, 1207.7344970703125, 623.3556518554688], [1052.3116455078125, 333.3514404296875, 1206.8658447265625, 629.1630249023438], [-4.282012462615967, 241.506103515625, 201.952880859375, 609.5468139648438], [607.7545166015625, 187.57247924804688, 938.407958984375, 646.34814453125], [898.0196533203125, 282.4621276855469, 1050.0970458984375, 515.8475952148438], [139.16554260253906, 320.41729736328125, 340.8962097167969, 628.980712890625], [829.2650756835938, 280.27301025390625, 1057.960693359375, 644.8925170898438]]",9
13,"Johan_Christian_Dahl_-_Nordic_Landscape_with_a_dead_Tree_-_NG.M.00410_-_National_Museum_of_Art,_Architecture_and_Design.jpg",jpeg_compr,"[0.4140625, 0.71484375, 0.81640625, 0.4140625, 0.71484375, 0.625, 0.5859375, 0.431640625]",1223,1500,"[[1172.423095703125, 686.7886962890625, 1201.9178466796875, 718.1600341796875], [527.7584838867188, 573.23486328125, 686.5448608398438, 955.384033203125], [1215.47314453125, 646.8939819335938, 1443.4486083984375, 904.9672241210938], [389.15411376953125, 859.0562133789062, 438.9714050292969, 927.20556640625], [27.323930740356445, 688.8162841796875, 193.7095184326172, 990.8728637695312], [730.2426147460938, 504.3802185058594, 761.801025390625, 535.6181030273438], [831.0125732421875, 498.0083312988281, 860.9129028320312, 524.4728393554688], [1197.720947265625, 648.3386840820312, 1266.124755859375, 739.6436767578125]]",8
14,Carl_Frederik_Aagaard_-_Gamle_Piletræer_ved_en_Indsø.png,jpeg_compr,"[0.61328125, 0.44921875, 0.5703125, 0.41796875, 0.4453125, 0.419921875, 0.58984375]",1014,1500,"[[1339.781982421875, 272.2283630371094, 1497.125244140625, 577.8660888671875], [1339.5108642578125, 271.900146484375, 1495.7796630859375, 452.8678283691406], [0.7134005427360535, 276.9483337402344, 270.48419189453125, 1004.07373046875], [380.18927001953125, 396.08660888671875, 518.8502807617188, 505.17376708984375], [1261.6248779296875, 452.51202392578125, 1414.91064453125, 597.4163818359375], [1054.296875, 494.1972351074219, 1098.0267333984375, 640.2559814453125], [185.61019897460938, 312.2017517089844, 1042.6912841796875, 864.6005859375]]",7
15,Hans_Gude_-_En_innsjø_landskapet_(1861).jpg,jpeg_compr,[0.494140625],1009,1500,"[[292.90777587890625, 611.9247436523438, 438.6824951171875, 782.9911499023438]]",1
16,Carl_Frederik_Aagaard_-_Fjordparti_-_1874.jpg,jpeg_compr,"[0.431640625, 0.412109375, 0.625, 0.51171875, 0.5078125]",974,1400,"[[1253.6334228515625, 505.9966735839844, 1349.191162109375, 612.0333251953125], [1115.304931640625, 606.5496215820312, 1357.0419921875, 900.7965698242188], [-0.02240017056465149, 485.58990478515625, 133.4987030029297, 898.53515625], [802.6485595703125, 545.1001586914062, 960.1817016601562, 729.0332641601562], [802.7904052734375, 545.1737670898438, 961.5075073242188, 883.545166015625]]",5
17,"Joseph_Mallord_William_Turner_(1775-1851)_-_House_beside_the_River,_with_Trees_and_Sheep_-_N02694_-_National_Gallery.jpg",jpeg_compr,"[0.765625, 0.453125, 0.54296875, 0.66015625, 0.77734375, 0.62109375, 0.62109375, 0.7421875, 0.6171875, 0.56640625, 0.408203125, 0.40234375, 0.4140625, 0.53515625, 0.4453125, 0.56640625, 0.435546875, 0.7578125, 0.546875, 0.42578125, 0.4609375, 0.5703125, 0.66796875, 0.474609375, 0.55078125]",840,1154,"[[0.972387433052063, 31.46587371826172, 166.69163513183594, 620.9683227539062], [575.6633911132812, 335.4918212890625, 633.2095336914062, 554.2072143554688], [576.3975830078125, 288.9864196777344, 674.8764038085938, 494.8403015136719], [707.363525390625, 294.6466979980469, 781.9739379882812, 580.1761474609375], [830.520751953125, 269.3822021484375, 934.7817993164062, 578.5643310546875], [636.7303466796875, 351.8529052734375, 704.4085083007812, 523.775390625], [930.5504760742188, 426.49053955078125, 1028.2701416015625, 578.8815307617188], [1068.05810546875, 257.9685974121094, 1158.104736328125, 574.8383178710938], [359.55999755859375, 359.6448059082031, 525.4754028320312, 565.755126953125], [479.8692626953125, 366.6867370605469, 568.065185546875, 572.4620361328125], [-0.9992947578430176, 306.9416809082031, 71.35503387451172, 372.6242370605469], [1069.472900390625, 366.4087829589844, 1158.853759765625, 574.3290405273438], [1011.3660278320312, 369.403564453125, 1100.778076171875, 542.6685180664062], [262.6560363769531, 379.34490966796875, 323.2455749511719, 426.2276916503906], [154.59800720214844, 372.7318420410156, 334.2362976074219, 647.72607421875], [757.8908081054688, 259.9461975097656, 816.7446899414062, 575.4217529296875], [1113.604248046875, 385.02532958984375, 1158.925048828125, 573.1651000976562], [122.07492065429688, 96.42852783203125, 364.43829345703125, 528.3192749023438], [99.47352600097656, 337.3263854980469, 197.63998413085938, 456.951416015625], [-0.5679346323013306, 308.1317138671875, 124.88754272460938, 605.8707885742188], [1013.0786743164062, 369.3060607910156, 1088.249755859375, 468.9627380371094], [576.5338134765625, 289.5420837402344, 679.85498046875, 568.84326171875], [777.1905517578125, 235.73190307617188, 866.8262329101562, 577.0166625976562], [655.863525390625, 487.7239074707031, 756.5849609375, 588.7944946289062], [919.1409301757812, 383.4476623535156, 998.1907958984375, 457.10992431640625]]",25
18,18264-image.jpg,jpeg_compr,[],497,755,[],0
19,"Johan_Christian_Dahl_-_View_at_Larsens_Plads_Copenhagen_-_NG.M.00426-013_-_National_Museum_of_Art,_Architecture_and_Design.jpg",jpeg_compr,[],714,999,[],0
20,Anton_Dorph_-_Arbejdsiver._To_tvillingepiger_siddende_i_en_klit_med_strikketøjet.png,jpeg_compr,"[0.71875, 0.443359375]",1185,1500,"[[0.0346451997756958, 1.3279694318771362, 902.435302734375, 224.14109802246094], [317.7574157714844, -0.046184174716472626, 905.6788330078125, 177.47589111328125]]",2
21,Hans_Gude_Hønefoss_1893.JPG,jpeg_compr,"[0.46484375, 0.423828125, 0.4609375, 0.474609375, 0.470703125, 0.5703125, 0.44921875, 0.4296875, 0.51171875, 0.474609375, 0.423828125]",387,602,"[[277.2873229980469, 57.73265838623047, 290.75836181640625, 73.68858337402344], [95.13058471679688, 47.77383041381836, 105.5638427734375, 65.27850341796875], [485.6098937988281, -1.2851662635803223, 600.9147338867188, 244.18548583984375], [102.88628387451172, 49.10637283325195, 114.47528839111328, 77.12603759765625], [21.129356384277344, 55.65350341796875, 31.101383209228516, 65.40010833740234], [81.25546264648438, 199.43980407714844, 95.98857116699219, 224.0515899658203], [244.72520446777344, 51.54883575439453, 262.84051513671875, 74.20451354980469], [422.17303466796875, 48.90470886230469, 477.6141052246094, 122.89566040039062], [353.5915832519531, 43.310569763183594, 369.3567199707031, 65.12530517578125], [112.72551727294922, 48.16788101196289, 126.35984802246094, 78.36200714111328], [80.70532989501953, 56.40250015258789, 92.6039047241211, 79.56904602050781]]",11
22,J.M.W._Turner_-_Off_Margate.jpg,jpeg_compr,[],626,956,[],0
23,"Hans_Gude_-_From_Hallingdal_-_NG.M.01980_-_National_Museum_of_Art,_Architecture_and_Design.jpg",jpeg_compr,"[0.4296875, 0.43359375, 0.62890625, 0.4296875, 0.5703125, 0.609375, 0.57421875]",690,1012,"[[411.51715087890625, 162.89964294433594, 542.6246337890625, 468.9878845214844], [165.5254364013672, 288.6817626953125, 191.4844970703125, 353.6343994140625], [46.04983901977539, 185.75100708007812, 96.29412841796875, 382.6451416015625], [512.279296875, 81.73703002929688, 676.6076049804688, 481.798583984375], [1.1759439706802368, 159.97349548339844, 45.90289306640625, 335.1904296875], [349.26873779296875, 82.11083221435547, 682.2100219726562, 488.55133056640625], [101.89997863769531, 101.30078887939453, 153.3349609375, 359.4525146484375]]",7
24,Joseph_Mallord_William_Turner_(1775-1851)_-_Narcissus_and_Echo_-_T03869_-_Tate.jpg,jpeg_compr,"[0.60546875, 0.474609375, 0.404296875, 0.60546875]",836,1114,"[[716.0487060546875, 76.26923370361328, 1095.1873779296875, 816.9728393554688], [714.7179565429688, 75.4785385131836, 1031.214599609375, 668.6651000976562], [996.3787231445312, 183.20547485351562, 1103.0753173828125, 319.5411682128906], [714.5460205078125, 75.03298950195312, 1015.4022216796875, 420.2729797363281]]",4
25,"Carl_Dahl,_Lissabons_rhed,_,_KMS414,_Statens_Museum_for_Kunst.jpg",jpeg_compr,[],1072,1500,[],0
26,August%20Cappelen%20-%20Lake%20in%20Telemark%20-%20NG.M.02409%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,jpeg_compr,"[0.59765625, 0.4921875, 0.55078125, 0.5625, 0.43359375, 0.46875, 0.43359375, 0.427734375, 0.494140625, 0.455078125, 0.40625, 0.431640625, 0.419921875, 0.5, 0.46875, 0.4921875]",690,1500,"[[928.8560180664062, 374.3675842285156, 996.6971435546875, 479.6508483886719], [1224.592041015625, 434.5865783691406, 1498.4727783203125, 690.6580200195312], [1235.6470947265625, 288.1911926269531, 1313.3868408203125, 426.97247314453125], [298.10986328125, 336.47125244140625, 368.4648742675781, 608.9588623046875], [222.39010620117188, 379.4428405761719, 304.6434326171875, 590.3196411132812], [1.120241403579712, 479.89117431640625, 57.97614288330078, 620.7195434570312], [421.71466064453125, 359.5638732910156, 491.9164733886719, 612.7625122070312], [219.29295349121094, 192.9326171875, 301.90155029296875, 599.1405639648438], [134.9449005126953, 355.90106201171875, 205.04092407226562, 592.1687622070312], [994.842041015625, 293.2181396484375, 1093.5428466796875, 490.0144348144531], [1343.4501953125, 234.6641387939453, 1488.6519775390625, 471.8447265625], [1216.79345703125, 390.65838623046875, 1320.8521728515625, 544.4991455078125], [1034.826171875, 383.0346374511719, 1198.1019287109375, 579.83056640625], [476.1719055175781, 286.418212890625, 614.2283935546875, 687.7138671875], [838.6589965820312, 385.3247985839844, 922.9815673828125, 530.62158203125], [1151.1639404296875, 318.35986328125, 1242.2677001953125, 457.5448303222656]]",16
27,Carl_Bøgh_-_Dåvildt_på_en_slette_i_Dyrehaven.png,jpeg_compr,"[0.88671875, 0.466796875, 0.5078125, 0.72265625, 0.78515625]",1179,1500,"[[141.4481964111328, 234.09405517578125, 870.2116088867188, 811.6712646484375], [1315.4796142578125, 720.0802612304688, 1504.8880615234375, 900.3668823242188], [-2.3614392280578613, 424.8206787109375, 303.375732421875, 755.2103881835938], [66.70936584472656, 651.18359375, 282.3547668457031, 746.6629028320312], [0.9144768118858337, 557.666259765625, 170.7514190673828, 722.9061889648438]]",5
28,Oswald_Achenbach_-_Sonntagsspaziergang_in_der_römischen_Landschaft_(1882).jpg,jpeg_compr,"[0.5078125, 0.640625, 0.404296875, 0.40625, 0.455078125, 0.5859375]",1040,1500,"[[677.2046508789062, 573.3309936523438, 730.9298095703125, 644.2826538085938], [433.8121337890625, 519.378173828125, 537.2413330078125, 621.8602294921875], [93.29502868652344, 476.9892578125, 436.6160583496094, 626.4523315429688], [494.8648681640625, 522.7658081054688, 538.4699096679688, 614.7950439453125], [675.85400390625, 572.097900390625, 731.18896484375, 672.0048217773438], [568.4981079101562, 532.3411254882812, 642.90478515625, 672.1951293945312]]",6
29,Dankvart_Dreyer_-_A_View_of_a_Wooded_Landscape_in_Jutland_-_KMS3932_-_Statens_Museum_for_Kunst.jpg,jpeg_compr,"[0.482421875, 0.71875, 0.490234375]",424,570,"[[238.1688232421875, 283.98138427734375, 273.8733825683594, 345.9246826171875], [436.80596923828125, 207.48690795898438, 501.4288024902344, 361.93731689453125], [314.28924560546875, 301.1470642089844, 342.4748840332031, 353.1052551269531]]",3
30,Andreas%20Achenbach%20-%20Clearing%20Up%E2%80%94Coast%20of%20Sicily%20-%20Walters%2037116.jpg,jpeg_compr,[],1081,1500,[],0
31,Johan_Fredrik_Eckersberg_-_From_Horgheim_in_Romsdal_-_Google_Art_Project.jpg,jpeg_compr,[],1014,1500,[],0
32,Dankvart_Dreyer_-_St_Knud's_Church_by_the_River_in_Odense._Autumn_-_KMS1678_-_Statens_Museum_for_Kunst.jpg,jpeg_compr,"[0.49609375, 0.5078125, 0.64453125, 0.6328125, 0.5, 0.515625]",415,546,"[[113.65460205078125, 217.1154022216797, 224.37583923339844, 313.62945556640625], [-0.07367178797721863, 195.95045471191406, 55.357513427734375, 414.74066162109375], [1.517508625984192, 43.50042724609375, 217.08920288085938, 411.023681640625], [473.0216369628906, 202.8565216064453, 498.3507385253906, 278.3357238769531], [60.9622802734375, 250.60562133789062, 134.83670043945312, 312.50054931640625], [113.82400512695312, 218.524658203125, 248.28663635253906, 377.6523132324219]]",6
33,"Caspar_David_Friedrich,_Efter_stormen,_1817,_KMS8817,_Statens_Museum_for_Kunst.jpg",jpeg_compr,[],1094,1500,[],0
34,"Christian_Zacho,_Vinterbillede_fra_Bretagne_Den_første_sne,_1881,_KMS1135,_Statens_Museum_for_Kunst.jpg",jpeg_compr,"[0.62109375, 0.5, 0.40625, 0.48046875, 0.68359375, 0.51953125, 0.65625, 0.7734375, 0.4140625, 0.40625]",970,1500,"[[1327.603271484375, 572.5167236328125, 1421.4228515625, 673.3433837890625], [297.5697937011719, 460.2961730957031, 556.83935546875, 742.5975341796875], [1261.56396484375, 605.98974609375, 1326.7398681640625, 679.2520751953125], [1463.51171875, 589.5042114257812, 1500.974853515625, 671.9122924804688], [513.7731323242188, 491.8785400390625, 679.9635620117188, 696.902587890625], [1421.9117431640625, 594.6822509765625, 1465.2987060546875, 672.6460571289062], [3.8228631019592285, 13.631542205810547, 442.3514709472656, 956.9881591796875], [550.353271484375, 32.55095291137695, 1378.5367431640625, 723.2789306640625], [40.04960632324219, 467.6000061035156, 272.5875549316406, 706.9752807617188], [295.952880859375, 551.1861572265625, 379.417724609375, 753.8197021484375]]",10
35,Carl_Frederik_Aagaard_-_Parti_fra_Napolibugten_med_to_italienere_i_samtale_i_en_pergola_-_1879.png,jpeg_compr,[0.404296875],1500,1155,"[[694.8876953125, 12.428730964660645, 1156.789794921875, 690.6551513671875]]",1
36,Knud_Baade_-_Cloud_Study_-_Google_Art_Project_(EwHQxltjDNJMdw).jpg,jpeg_compr,[],1158,1500,[],0
37,021045471140-012uMXPwVb2s.webp,jpeg_compr,"[0.404296875, 0.56640625, 0.65234375, 0.58984375, 0.78125, 0.875, 0.80078125, 0.84375, 0.56640625, 0.68359375, 0.52734375, 0.64453125, 0.5390625, 0.470703125, 0.6640625, 0.5546875, 0.703125, 0.56640625, 0.76171875, 0.6640625, 0.69140625, 0.5546875, 0.41015625, 0.470703125, 0.65625, 0.482421875, 0.5703125, 0.431640625, 0.50390625, 0.59765625, 0.71875, 0.443359375, 0.5546875]",1004,1200,"[[558.9171142578125, 645.354248046875, 602.4426879882812, 715.847900390625], [604.3919067382812, 661.390380859375, 621.0913696289062, 700.3017578125], [249.2091064453125, 619.6550903320312, 313.4520263671875, 728.8231201171875], [521.6845092773438, 670.2903442382812, 554.281982421875, 723.58251953125], [657.7963256835938, 579.4627075195312, 698.598388671875, 634.0357666015625], [1.006820797920227, 109.7915267944336, 274.6374816894531, 752.4382934570312], [801.7763061523438, 335.2843017578125, 980.523681640625, 775.930908203125], [918.2948608398438, 57.23833465576172, 1200.3702392578125, 746.954833984375], [428.6929931640625, 600.148193359375, 465.9140319824219, 657.561767578125], [595.701904296875, 582.4971923828125, 638.4824829101562, 630.202880859375], [510.2933349609375, 561.9539794921875, 546.5736694335938, 627.5071411132812], [196.72947692871094, 643.5130615234375, 281.49761962890625, 747.1966552734375], [463.32403564453125, 591.4262084960938, 495.5346374511719, 645.1470336914062], [224.33148193359375, 592.5274658203125, 262.46856689453125, 662.6871337890625], [485.09375, 679.9664306640625, 519.6358642578125, 732.6472778320312], [575.6021118164062, 640.6162109375, 602.7041625976562, 711.290283203125], [934.4000244140625, 269.41119384765625, 1077.066162109375, 753.911865234375], [543.7523803710938, 592.2010498046875, 567.1292724609375, 644.4329223632812], [372.15972900390625, 590.15625, 440.1943359375, 698.1281127929688], [513.1320190429688, 587.5026245117188, 532.3104858398438, 646.89794921875], [322.5251159667969, 673.1084594726562, 355.92376708984375, 726.1915283203125], [652.3966064453125, 609.638427734375, 672.2153930664062, 636.2818603515625], [493.41705322265625, 581.3013916015625, 514.0260620117188, 637.2516479492188], [290.09417724609375, 644.5988159179688, 326.4255065917969, 720.8002319335938], [697.6712036132812, 572.1008911132812, 750.168212890625, 629.8798217773438], [650.5972900390625, 640.1249389648438, 673.190185546875, 702.6157836914062], [350.72174072265625, 669.5674438476562, 378.5765380859375, 707.742919921875], [542.859375, 617.740234375, 565.2510375976562, 645.3212280273438], [558.5676879882812, 654.75390625, 586.3395385742188, 715.6065063476562], [773.3228149414062, 610.6681518554688, 809.4078979492188, 650.0719604492188], [753.1043090820312, 594.1598510742188, 785.5870361328125, 630.9849243164062], [546.570068359375, 591.4318237304688, 567.1514282226562, 626.9679565429688], [350.3771667480469, 760.511474609375, 424.30609130859375, 868.6437377929688]]",33
38,Peder_Balke-Tromsø.jpg,jpeg_compr,[],383,500,[],0
39,"Georg_Emil_Libert_-_View_of_Sommerspiret,_the_Cliffs_of_Møn_-_2015.21.1_-_National_Gallery_of_Art.jpg",jpeg_compr,[],234,325,[],0
40,1835_Gurlitt_Wasserfall_in_Norwegen_anagoria.JPG,jpeg_compr,"[0.498046875, 0.486328125, 0.5546875, 0.4140625, 0.42578125, 0.64453125, 0.55078125, 0.42578125]",1500,1333,"[[1040.87744140625, 135.46144104003906, 1063.2926025390625, 166.89239501953125], [1078.1053466796875, 811.4913330078125, 1330.174560546875, 1292.6639404296875], [1107.669189453125, 58.841285705566406, 1152.2940673828125, 152.11065673828125], [870.4900512695312, 68.40567016601562, 1328.6959228515625, 420.129150390625], [1152.5166015625, 97.13273620605469, 1191.30322265625, 147.3459930419922], [914.7129516601562, 807.0128784179688, 1153.98974609375, 1279.1171875], [1082.9063720703125, 78.7274169921875, 1107.8729248046875, 151.6437530517578], [3.304926633834839, -0.9962171316146851, 687.597412109375, 495.9988708496094]]",8
41,Parti_fra_Hammermøllen.jpg,jpeg_compr,"[0.40234375, 0.5234375, 0.41015625, 0.40234375, 0.5234375, 0.5234375, 0.515625, 0.43359375, 0.439453125, 0.69140625, 0.40625, 0.5625, 0.43359375]",1165,1500,"[[1212.7147216796875, 453.3683776855469, 1348.9715576171875, 735.4129638671875], [1212.3123779296875, 444.6444396972656, 1492.79931640625, 741.9788818359375], [90.09878540039062, 574.7658081054688, 212.32232666015625, 722.02587890625], [2.3074989318847656, 559.1337280273438, 122.65006256103516, 738.222412109375], [353.44451904296875, 605.7731323242188, 455.15997314453125, 731.9207763671875], [490.2201843261719, 580.402587890625, 622.2173461914062, 732.2384643554688], [198.4086151123047, 574.5090942382812, 332.59527587890625, 735.4898071289062], [287.4963073730469, 581.6425170898438, 363.4405822753906, 737.22265625], [708.648681640625, 140.01470947265625, 1147.4083251953125, 816.5244750976562], [491.9642639160156, 138.66859436035156, 1153.1552734375, 822.239013671875], [1308.2498779296875, 446.4111022949219, 1492.0404052734375, 739.7506713867188], [1115.2177734375, 513.5396728515625, 1261.6143798828125, 762.2877197265625], [491.72857666015625, 215.4567413330078, 891.244873046875, 781.0980224609375]]",13
42,"Thomas_Fearnley_-_Grindelwald,_Switzerland.jpg",jpeg_compr,"[0.76953125, 0.56640625, 0.4296875, 0.40234375, 0.55859375, 0.6015625, 0.4375, 0.44921875, 0.64453125, 0.5625, 0.58984375, 0.498046875, 0.43359375, 0.75390625, 0.4140625, 0.421875]",1254,1500,"[[1001.8428955078125, 422.60308837890625, 1373.98974609375, 898.94970703125], [1277.6495361328125, 422.9156799316406, 1506.7452392578125, 883.1405639648438], [442.4385986328125, 789.0201416015625, 576.8001098632812, 892.18017578125], [1288.8895263671875, 574.137451171875, 1504.493408203125, 880.7208862304688], [7.5927414894104, 598.2860717773438, 129.02978515625, 957.4814453125], [370.22760009765625, 713.55859375, 447.89923095703125, 836.9530639648438], [-1.249087929725647, 440.0921936035156, 174.15403747558594, 953.5651245117188], [427.3179931640625, 656.1926879882812, 578.8956909179688, 887.875732421875], [125.11257934570312, 530.8295288085938, 258.1483459472656, 888.8338623046875], [429.4366760253906, 657.9523315429688, 535.8386840820312, 834.8414306640625], [220.71218872070312, 681.8294677734375, 329.73614501953125, 865.6630249023438], [882.5181884765625, 845.6574096679688, 968.5044555664062, 1043.4481201171875], [882.1498413085938, 839.6901245117188, 1033.841064453125, 1067.0643310546875], [508.06134033203125, 513.4655151367188, 878.4420776367188, 1090.481201171875], [955.4508666992188, 832.6395874023438, 1031.4351806640625, 1046.4508056640625], [816.4186401367188, 950.9834594726562, 889.34130859375, 1094.5513916015625]]",16
43,"Thomas_Fearnley_-_Arco_Naturale,_Capri_-_Nationalmuseum_-_NM_7281_(cropped).jpg",jpeg_compr,[],1500,1099,[],0
44,"Christen_Købke_-_Parti_af_den_nordre_Kastelsbro,_1837,_(NGL).jpg",jpeg_compr,"[0.83203125, 0.6484375, 0.45703125, 0.490234375, 0.5, 0.62890625, 0.447265625, 0.494140625]",1023,1500,"[[1181.99951171875, 377.76953125, 1398.7059326171875, 764.9479370117188], [539.03271484375, 185.28977966308594, 899.5338745117188, 644.4129028320312], [567.702392578125, 486.8009948730469, 660.0708618164062, 651.87890625], [56.5391960144043, 604.4603881835938, 160.8662872314453, 670.9984130859375], [278.89239501953125, 181.38998413085938, 531.6094970703125, 636.3198852539062], [20.295862197875977, 221.74298095703125, 283.64471435546875, 670.3942260742188], [23.3980712890625, 181.2470245361328, 896.1710205078125, 670.6659545898438], [21.516345977783203, 184.29498291015625, 527.1506958007812, 664.08251953125]]",8
45,Andreas%20Achenbach%20-%20Auf%20st%C3%BCrmischer%20See.jpg,jpeg_compr,[],645,1000,[],0
46,Joseph_Mallord_William_Turner_-_Sheerness_as_seen_from_the_Nore_-_2005.31_-_Museum_of_Fine_Arts.jpg,jpeg_compr,[],1050,1500,[],0
47,Janus_la_Cour_-_Kysten_syd_for_Århus_ved_Marselisborg.png,jpeg_compr,"[0.419921875, 0.408203125, 0.48828125, 0.5234375, 0.50390625, 0.6875]",1023,1500,"[[-0.4661623239517212, 180.3972930908203, 113.99887084960938, 577.83740234375], [236.1600341796875, 450.2125549316406, 305.2638854980469, 655.9268798828125], [366.22900390625, 456.24786376953125, 457.040283203125, 594.178466796875], [0.21701306104660034, 174.09210205078125, 263.221435546875, 582.9412231445312], [164.88473510742188, 320.3688659667969, 292.2481689453125, 649.9420776367188], [264.0095520019531, 274.1283264160156, 442.7996826171875, 576.37060546875]]",6
48,Joseph_Mallord_William_Turner_(1775–1851)_-_The_Tenth_Plague_of_Egypt_-_N00470_-_National_Gallery.jpg,jpeg_compr,"[0.486328125, 0.421875, 0.490234375, 0.419921875, 0.4453125]",694,1146,"[[925.1624755859375, 350.4715270996094, 1024.727294921875, 450.5435791015625], [465.5679016113281, -0.6024437546730042, 837.2260131835938, 162.89071655273438], [731.9070434570312, 318.6532287597656, 819.5256958007812, 374.3636779785156], [679.0753173828125, 317.2601318359375, 820.361083984375, 501.8359680175781], [699.2911376953125, 317.9328308105469, 819.2573852539062, 413.84747314453125]]",5
49,Fanny_Churberg_-_Winter_Evening_-_A_III_2366_-_Finnish_National_Gallery.jpg,jpeg_compr,[],730,1222,[],0
