,filename,aug,scores,original_height,original_width,boxes,count
25,"Carl_Dahl,_Lissabons_rhed,_,_KMS414,_Statens_Museum_for_Kunst.jpg",Canny_sketch,[],1072,1500,[],0
26,August%20Cappelen%20-%20Lake%20in%20Telemark%20-%20NG.M.02409%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,Canny_sketch,[],690,1500,[],0
27,Carl_Bøgh_-_Dåvildt_på_en_slette_i_Dyrehaven.png,Canny_sketch,[0.64453125],1179,1500,"[[6.939143180847168, 231.33070373535156, 872.919189453125, 807.699462890625]]",1
28,Oswald_Achenbach_-_Sonntagsspaziergang_in_der_römischen_Landschaft_(1882).jpg,Canny_sketch,[],1040,1500,[],0
29,Dankvart_Dreyer_-_A_View_of_a_Wooded_Landscape_in_Jutland_-_KMS3932_-_Statens_Museum_for_Kunst.jpg,Canny_sketch,[],424,570,[],0
30,Andreas%20Achenbach%20-%20Clearing%20Up%E2%80%94Coast%20of%20Sicily%20-%20Walters%2037116.jpg,Canny_sketch,[],1081,1500,[],0
31,Johan_Fredrik_Eckersberg_-_From_Horgheim_in_Romsdal_-_Google_Art_Project.jpg,Canny_sketch,[],1014,1500,[],0
32,Dankvart_Dreyer_-_St_Knud's_Church_by_the_River_in_Odense._Autumn_-_KMS1678_-_Statens_Museum_for_Kunst.jpg,Canny_sketch,[0.494140625],415,546,"[[0.9780570268630981, 79.12711334228516, 222.64907836914062, 411.10052490234375]]",1
33,"Caspar_David_Friedrich,_Efter_stormen,_1817,_KMS8817,_Statens_Museum_for_Kunst.jpg",Canny_sketch,[],1094,1500,[],0
34,"Christian_Zacho,_Vinterbillede_fra_Bretagne_Den_første_sne,_1881,_KMS1135,_Statens_Museum_for_Kunst.jpg",Canny_sketch,[],970,1500,[],0
35,Carl_Frederik_Aagaard_-_Parti_fra_Napolibugten_med_to_italienere_i_samtale_i_en_pergola_-_1879.png,Canny_sketch,[],1500,1155,[],0
36,Knud_Baade_-_Cloud_Study_-_Google_Art_Project_(EwHQxltjDNJMdw).jpg,Canny_sketch,[],1158,1500,[],0
37,021045471140-012uMXPwVb2s.webp,Canny_sketch,"[0.4375, 0.470703125, 0.435546875]",1004,1200,"[[2.6201605796813965, 110.10198974609375, 273.5162353515625, 749.0909423828125], [917.4047241210938, 59.67966079711914, 1198.53125, 750.2959594726562], [799.9926147460938, 332.6291809082031, 961.273193359375, 775.9413452148438]]",3
38,Peder_Balke-Tromsø.jpg,Canny_sketch,[],383,500,[],0
39,"Georg_Emil_Libert_-_View_of_Sommerspiret,_the_Cliffs_of_Møn_-_2015.21.1_-_National_Gallery_of_Art.jpg",Canny_sketch,[],234,325,[],0
40,1835_Gurlitt_Wasserfall_in_Norwegen_anagoria.JPG,Canny_sketch,[],1500,1333,[],0
41,Parti_fra_Hammermøllen.jpg,Canny_sketch,[0.4296875],1165,1500,"[[488.3746643066406, 140.9178009033203, 1155.235107421875, 821.6204223632812]]",1
42,"Thomas_Fearnley_-_Grindelwald,_Switzerland.jpg",Canny_sketch,[],1254,1500,[],0
43,"Thomas_Fearnley_-_Arco_Naturale,_Capri_-_Nationalmuseum_-_NM_7281_(cropped).jpg",Canny_sketch,[],1500,1099,[],0
44,"Christen_Købke_-_Parti_af_den_nordre_Kastelsbro,_1837,_(NGL).jpg",Canny_sketch,"[0.86328125, 0.404296875, 0.66796875, 0.78515625, 0.55078125, 0.53515625]",1023,1500,"[[1179.3648681640625, 380.1655578613281, 1399.5667724609375, 767.2692260742188], [171.81680297851562, 217.03945922851562, 198.66468811035156, 266.76708984375], [19.784666061401367, 287.5726013183594, 171.2215576171875, 662.530517578125], [804.1716918945312, 244.34652709960938, 904.15478515625, 558.9575805664062], [282.4051513671875, 178.7281494140625, 495.1057434082031, 264.9252014160156], [644.368408203125, 180.57286071777344, 763.309326171875, 290.4474182128906]]",6
45,Andreas%20Achenbach%20-%20Auf%20st%C3%BCrmischer%20See.jpg,Canny_sketch,[],645,1000,[],0
46,Joseph_Mallord_William_Turner_-_Sheerness_as_seen_from_the_Nore_-_2005.31_-_Museum_of_Fine_Arts.jpg,Canny_sketch,[],1050,1500,[],0
47,Janus_la_Cour_-_Kysten_syd_for_Århus_ved_Marselisborg.png,Canny_sketch,[0.419921875],1023,1500,"[[262.0631103515625, 274.6955261230469, 444.60546875, 612.9970092773438]]",1
48,Joseph_Mallord_William_Turner_(1775–1851)_-_The_Tenth_Plague_of_Egypt_-_N00470_-_National_Gallery.jpg,Canny_sketch,[],694,1146,[],0
49,Fanny_Churberg_-_Winter_Evening_-_A_III_2366_-_Finnish_National_Gallery.jpg,Canny_sketch,[],730,1222,[],0
50,Hermann_Both_-_Pommersche_Küstenlandschaft_bei_aufziehendem_Sturm_(1860).jpg,Canny_sketch,[0.61328125],930,1500,"[[322.13018798828125, 503.0179748535156, 379.1868896484375, 581.1482543945312]]",1
51,Johann_Wilhelm_Schirmer_-_Partie_aus_den_Vogesen_mit_der_Burg_Hohandlau_-_Lg_67_-_Staatliche_Kunsthalle_Karlsruhe.jpg,Canny_sketch,[],480,678,[],0
52,"Vilhelm_Kyhn_-_Haveparti_med_træstammer,_stakit_og_træ.png",Canny_sketch,[0.40234375],1207,1420,"[[294.98602294921875, 172.3799285888672, 1417.014404296875, 1147.00830078125]]",1
53,Jens_Juel_-_View_of_the_Country_near_Jægerspris_-_KMS1824_-_Statens_Museum_for_Kunst.jpg,Canny_sketch,"[0.77734375, 0.640625, 0.72265625, 0.443359375, 0.55078125]",1203,1500,"[[1005.3067016601562, 209.6905975341797, 1415.85791015625, 861.5847778320312], [1466.6959228515625, 602.220703125, 1500.66748046875, 702.09130859375], [-1.0868980884552002, 512.59326171875, 217.7303924560547, 706.2076416015625], [1058.25537109375, 586.127685546875, 1198.6998291015625, 780.3844604492188], [1259.444091796875, 497.1066589355469, 1417.802490234375, 717.9647827148438]]",5
54,"Dankvart_Dreyer_-_View_of_Mølleknap_Hills,_Funen_-_KMS6897_-_Statens_Museum_for_Kunst.jpg",Canny_sketch,[],436,768,[],0
55,KMS255.jpg,Canny_sketch,[],1050,1500,[],0
56,(Barcelona)_Going_to_the_Ball_(San_Martino)_-_William_Turner_-_Tate_Britain.jpg,Canny_sketch,[],984,1500,[],0
57,Berndt_Lindholm_-_Hiekkasärkkiä_-_A_III_2642_-_Finnish_National_Gallery.jpg,Canny_sketch,[],1119,1500,[],0
58,Thomas_Fearnley_-_Bergen_seen_from_Natlandshøyden_-_LKM.000073_-_Lillehammer_Kunstmuseum.jpg,Canny_sketch,[],1259,1500,[],0
59,Jens_Juel_-_Et_vadested_ved_foden_af_en_kirke_-_KMSsp871_-_Statens_Museum_for_Kunst.jpg,Canny_sketch,[],268,594,[],0
60,John_Constable_-_Waterloo_Bridge_-_Google_Art_Project.jpg,Canny_sketch,[],1038,1500,[],0
61,"Turner_-_Ships_Bearing_up_for_Anchorage_(‘The_Egremont_Seapiece’),_exhibited_1802,_T03868.jpg",Canny_sketch,[],1001,1500,[],0
62,"Dankvart_Dreyer_-_Ørsbjerg_Forest_at_Aarup,_Funen_-_KMS3859_-_Statens_Museum_for_Kunst.jpg",Canny_sketch,[],452,532,[],0
63,View_of_Stockholm_-_Stockholm_sett_fra_Klaravikstranden_-_Thomas_Fearnley_-_IMG_9803-_national_gallery_oslo_(cropped-2).jpg,Canny_sketch,[],931,1500,[],0
64,Olof_Hermelin_(1820-1913)_-_A_Swedish_Lake_Scene_-_59-1908_-_Victoria_and_Albert_Museum.jpg,Canny_sketch,[],553,800,[],0
65,Johann_Wilhelm_Schirmer_-_Landschaft_bei_Civitella_-_Lg_71_-_Staatliche_Kunsthalle_Karlsruhe.jpg,Canny_sketch,"[0.80078125, 0.4453125]",640,931,"[[817.795654296875, 257.78704833984375, 844.2244262695312, 301.869140625], [453.08563232421875, 203.3092498779297, 476.52264404296875, 240.5011749267578]]",2
66,Carl_Frederik_Aagaard_-_Parti_fra_en_sø_med_badehus_-_1895.png,Canny_sketch,[],1126,1500,[],0
67,Johan_Christian_Dahl_-_Skipbrudd_-_LKM.000024_-_Lillehammer_Kunstmuseum.jpg,Canny_sketch,[],874,1500,[],0
68,"Thomas_Fearnley_-_View_of_Palermo_-_NG.M.01627_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],957,1500,[],0
69,"PC_Skovgaard,_Højerup_Kirke_på_Stevns_Klint,_1842,_KMS6650,_Statens_Museum_for_Kunst.jpg",Canny_sketch,"[0.474609375, 0.65234375, 0.6171875]",1413,1500,"[[293.2731628417969, 614.1409912109375, 422.9908752441406, 733.9876708984375], [794.5498046875, 634.1224975585938, 894.167724609375, 734.5984497070312], [16.534265518188477, 513.0760498046875, 308.2674560546875, 744.0205078125]]",3
70,"Joachim_Frich_-_Study_of_a_Spruce_-_NG.M.04175_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],714,458,[],0
71,"J.C._Dahl,_Klippekyst._Solen_bryder_gennem_skyerne,_udateret.png",Canny_sketch,[],984,1500,[],0
72,Andreas%20Achenbach%20-%20Felsige%20K%C3%BCste.jpg,Canny_sketch,[],1148,1500,[],0
73,Janus_la_Cour_-_Landskab_ved_Ry_-_1878.png,Canny_sketch,[],477,980,[],0
74,Lars_Hertervig_-_Fra_Hindal_(Landsiden)_-_Stavanger_kunstmuseum_-_SG.0654.jpg,Canny_sketch,[],942,1308,[],0
75,Berndt_Lindholm_-_Puuharjoitelma_-_A_III_2374_-_Finnish_National_Gallery.png,Canny_sketch,[],1325,1500,[],0
76,Aschenbach%20-%20Terugkeer%20naar%20de%20haven%20bij%20ruwe%20zee.jpg,Canny_sketch,[],812,1000,[],0
77,"Udsigt_over_Vejle_Fjord_(Vilhelm_Kyhn,_1854).jpg",Canny_sketch,[],257,384,[],0
78,Carl_Frederik_Aagaard_-_Stille_flyder_åen_-_1877.png,Canny_sketch,[0.62109375],552,834,"[[100.25529479980469, 70.01360321044922, 222.26690673828125, 410.2856140136719]]",1
79,Johan_Christian_Clausen_Dahl_-_Krajobraz_tyrolski.jpg,Canny_sketch,"[0.455078125, 0.4765625]",1086,1500,"[[137.98324584960938, 255.1463623046875, 170.44691467285156, 320.1253356933594], [95.30661010742188, 210.7537384033203, 130.32794189453125, 284.5713195800781]]",2
80,"Lundbye,_Johan_Thomas_-_En_gravhøj_fra_oldtiden_ved_Raklev_på_Refsnæs.jpg",Canny_sketch,"[0.6484375, 0.494140625, 0.6484375]",1119,1500,"[[1414.7603759765625, 822.296630859375, 1470.8907470703125, 867.50634765625], [1473.0606689453125, 837.9888305664062, 1500.712158203125, 862.445068359375], [1370.7109375, 814.728271484375, 1413.4952392578125, 873.054931640625]]",3
81,"'The_Oslo_Fjord'_by_Hans_Frederik_Gude,_1873.JPG",Canny_sketch,[],973,1500,[],0
82,Johan_Christian_Dahl_-_The_Augustbrücke_under_Repair_-_Dresden_i_aftenbelysning_-_KODE_Art_Museums_and_Composer_Homes_-_BB.M.00148.jpg,Canny_sketch,[],1021,1500,[],0
83,August%20Cappelen%20-%20Landscape%20Study%20with%20decaying%20Trees%20-%20NG.M.00289-016%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,Canny_sketch,[],1064,1500,[],0
84,Vilhelm_Kyhn_-_Efteraaret_ved_Herregaarden_Ausumgaard_-_1888.png,Canny_sketch,[],722,1500,[],0
85,"Joseph_Mallord_William_Turner_(1775-1851)_(copy_after)_-_Ehrenbreitstein,_Germany_-_BORGM_02484_-_Russell-Cotes_Art_Gallery_^_Museum.jpg",Canny_sketch,[0.416015625],665,800,"[[441.42352294921875, 128.59136962890625, 649.597900390625, 471.5816955566406]]",1
86,"Amaldus_Nielsen_-_A_Fisherman's_Home,_Old_Hellesund_-_NG.M.00620_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],686,1024,[],0
87,Carl_Gustav_Carus_-_Gebirgslandschaft_mit_Ruine.jpg,Canny_sketch,[0.484375],1125,1500,"[[0.6378963589668274, 365.49298095703125, 157.08993530273438, 712.4873657226562]]",1
88,"Campo_Santo_in_Poggioreale,_the_Vesuvius_Beyond_.jpg",Canny_sketch,[],546,800,[],0
89,021045470458-012uMXPwTEjp.webp,Canny_sketch,[0.94140625],921,1200,"[[615.8278198242188, 251.8997802734375, 972.711669921875, 659.2456665039062]]",1
90,Janus_la_Cour_-_Skyformationer_over_et_åbent_landskab.png,Canny_sketch,[],975,1500,[],0
91,A._E._Kieldrup_-_Parti_fra_Ermelunden....jpg,Canny_sketch,[0.65234375],915,1500,"[[1252.6474609375, 252.83163452148438, 1339.7362060546875, 470.272705078125]]",1
92,John_Constable_-_East_Bergholt_-_Lock_on_Stour_-_53.20_-_Indianapolis_Museum_of_Art.jpg,Canny_sketch,[],1500,1240,[],0
93,1852_Baade_Vor_der_Westküste_Norwegens_Historisches_Museum_Bamberg_anagoria.jpg,Canny_sketch,[0.5546875],1080,1500,"[[337.1474304199219, 398.44732666015625, 581.3569946289062, 686.7246704101562]]",1
94,"Constable_-_(imitator_of)_-_The_Glebe_Farm,_after_1832,_40.2.jpg",Canny_sketch,[],640,800,[],0
95,Carl_Frederik_Aagaard_-_Skovparti_-_1886.png,Canny_sketch,[],1500,1282,[],0
96,"Christen_Købke_(1810–1848),_Rough_Sea_on_a_Rocky_Coast,_1839._Statens_Museum_for_Kunst,_Copenhagen.jpg",Canny_sketch,[],640,956,[],0
97,Carl_Bøgh_-_Kronvildt_i_Dyrehaven_-_1889.png,Canny_sketch,"[0.44921875, 0.5234375, 0.494140625]",1113,1500,"[[1.3506934642791748, 338.6031494140625, 487.53021240234375, 875.1755981445312], [947.1888427734375, 511.9004211425781, 1243.72509765625, 799.408447265625], [1.5904605388641357, 337.6208190917969, 488.0304260253906, 750.3986206054688]]",3
98,Eiler_Rasmussen_Eilersen_-_Parti_fra_Dyrehaven_-_1870.png,Canny_sketch,[],1119,1500,[],0
99,Johan_Christian_Dahl_-_Copenhagen_Harbor_by_Moonlight_-_2019.167.2_-_Metropolitan_Museum_of_Art.jpg,Canny_sketch,[],978,1500,[],0
100,John_Constable_(1776-1837)_(style_of)_-_A_Suffolk_Landscape_-_WA1962.17.10_-_Ashmolean_Museum.jpg,Canny_sketch,[],740,944,[],0
101,"Frants_Bøe_-_Sami_on_skis_in_northern_lights,_1885.jpg",Canny_sketch,[],1500,1221,[],0
102,"Constable_-_Imitator_of_-_Dell_at_Helmingham_Park,_After_1828,_M1928-1-4.jpg",Canny_sketch,[],1186,1500,[],0
103,Caspar_David_Friedrich_-_Ansicht_eines_Hafens.jpg,Canny_sketch,[],1500,1179,[],0
104,Johann_Christian_Clausen_Dahl_(1788-1857)_-_Fischer_im_Boot_-_2608_-_Führermuseum.jpg,Canny_sketch,[],356,584,[],0
105,"Johan_Christian_Dahl_-_Evening_Sky_over_a_Village_-_NG.M.00426-018_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],714,887,[],0
106,"Thomas_Fearnley_-_Terrace_near_Amalfi_-_NG.M.01749_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],1056,1500,[],0
107,"Karl_Friedrich_Lessing,_German_-_The_Robber_and_His_Child_-_Google_Art_Project.jpg",Canny_sketch,[],1288,1500,[],0
108,Amaldus_Nielsen_-_Farmhouse_at_Balestrand_-_Google_Art_Project.jpg,Canny_sketch,[],984,1500,[],0
109,KMS741.jpg,Canny_sketch,[],655,1024,[],0
110,"Amaldus_Nielsen_-_Evening_at_Hvaler_-_NG.M.00324_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],905,1500,[],0
111,"'View_in_Devonshire'_by_Joseph_Mallord_William_Turner,_Dayton_Art_Institute.JPG",Canny_sketch,[],928,1500,[],0
112,P._C._Skovgaard_-_Nysø_1853.jpg,Canny_sketch,[],466,700,[],0
113,Johan_Christian_Clausen_Dahl_-_Northern_landscape_with_a_waterfall_(1817).jpg,Canny_sketch,"[0.60546875, 0.478515625, 0.83203125, 0.7578125, 0.7265625]",1177,1500,"[[663.1846923828125, 346.50238037109375, 708.4109497070312, 422.0159606933594], [-1.046592354774475, 33.442535400390625, 63.997589111328125, 427.59991455078125], [182.52813720703125, 123.1159896850586, 330.39581298828125, 434.9247741699219], [-0.08721090853214264, 3.2758545875549316, 182.84226989746094, 431.99652099609375], [252.1106414794922, 6.352996349334717, 815.6651000976562, 915.44482421875]]",5
114,021045504902-012uMXjba4yM.webp,Canny_sketch,[],560,802,[],0
115,612905-267216.jpg,Canny_sketch,[],688,1000,[],0
116,"Frederik_Collett_-_Landscape_with_Bridge_-_NG.M.01045_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],603,1012,[],0
117,"Johan_Thomas_Lundbye_-_Cows_being_Watered_at_a_Village_Pond._Brofelde,_Zealand_-_KMS3370_-_Statens_Museum_for_Kunst.jpg",Canny_sketch,[],482,800,[],0
118,Joseph_Mallord_William_Turner_(1775-1851)_-_Brighton_from_the_Sea_-_T03886_-_Tate.jpg,Canny_sketch,[],564,1184,[],0
119,Johan_Christian_Dahl_-_Hills_near_Quisisana_in_morning_Light_-_Quisisana_i_morgenbelysning_-_KODE_Art_Museums_and_Composer_Homes_-_RMS.M.00059.jpg,Canny_sketch,[],681,1080,[],0
120,Janus_la_Cour_-_Skovparti_på_en_sommerdag_-_1872.png,Canny_sketch,[],1067,1500,[],0
121,Frederik_Christian_Jakobsen_Kiaerskou_-_Die_Bucht_von_Roskilde_-_14544_-_Bavarian_State_Painting_Collections.jpg,Canny_sketch,[],576,768,[],0
122,Joseph_Mallord_William_Turner_(1775-1851)_-_Hill_Town_on_the_Edge_of_the_Campagna_-_N05526_-_National_Gallery.jpg,Canny_sketch,[],760,1110,[],0
123,Hans_Gude_-_Seilbåter_på_fjorden_(1880).jpg,Canny_sketch,[],654,900,[],0
124,Lyseklippen_ved_Rø_på_Bornholm.jpg,Canny_sketch,[],1068,1500,[],0
125,Axel_Wilhelm_Nordgren_-_Fra_Mjøsa_-_TKM-397-1927_-_Trondheim_kunstmuseum_(cropped).jpg,Canny_sketch,[0.470703125],1109,1500,"[[422.9750671386719, 412.0049133300781, 651.9608764648438, 599.693603515625]]",1
126,Hans_Gude_-_Landscape_Study_from_Vågå_-_Google_Art_Project.jpg,Canny_sketch,[],1011,1500,[],0
127,Johan_Christian_Dahl_-_Dolmen_near_Vordingborg_in_Moonlight_-_Dansk_landskap_i_måneskinn_-_KODE_Art_Museums_and_Composer_Homes_-_BB.M.00644.jpg,Canny_sketch,[0.50390625],720,1080,"[[503.3097229003906, 343.426513671875, 618.4028930664062, 483.7146301269531]]",1
128,Adolph_Tidemand_-_Ekeberg_og_Oslo_kirke_-_Oslo_Museum_-_OB.01039.jpg,Canny_sketch,[],1084,1500,[],0
129,Newark_Abbey_by_Joseph_Mallord_William_Turner_-_Tate_N02302.jpg,Canny_sketch,[],1246,1500,[],0
130,Hans_Gude_-_Thunder_Storm_-_TKM-148-1904_-_Trondheim_kunstmuseum.jpg,Canny_sketch,[],1081,1500,[],0
131,Amaldus_Nielsen_-_Kveld_ved_sjøen_(1909).jpg,Canny_sketch,[],887,1500,[],0
132,Constantin_Hansen_-_Landscape_with_a_Farmhouse_-_NM_7486_-_Nationalmuseum.jpg,Canny_sketch,[],676,1000,[],0
133,Carl_Bøgh_-_Reindeer_herd_in_the_mountains_north_of_Røros.jpg,Canny_sketch,[],1055,1500,[],0
134,Amélie_Lundahl_-_Castle_Ruins.jpg,Canny_sketch,[],953,1500,[],0
135,412840-328548.jpg,Canny_sketch,[],448,639,[],0
136,"Christian_Zacho_-_En_rislende_bæk,_Sverige_-_1901.png",Canny_sketch,[0.58203125],1075,1500,"[[553.4810791015625, 101.09784698486328, 1193.68212890625, 707.14990234375]]",1
137,Janus_la_Cour_-_Gamle_Piletræer_ved_Følle_Strand_-_1881.png,Canny_sketch,[0.7421875],1500,1169,"[[3.396341323852539, 2.106830596923828, 1166.1131591796875, 1342.9993896484375]]",1
138,Werner%20Holmberg%20-%20Forest%20Landscape%20near%20N%C3%A4sij%C3%A4rvi%20%2C%20Unfinished%20-%20A%20I%2097%20-%20Finnish%20National%20Gallery.jpg,Canny_sketch,[],1076,1500,[],0
139,"Thomas_Fearnley_-_From_a_Courtyard_at_the_Scharfenberg_Castle_near_Dresden_-_NG.M.00455c_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],1202,1500,[],0
140,"Janus_la_Cour,_Ruiner_i_Den_romerske_Campagne,_1871,_KMS959,_Statens_Museum_for_Kunst.jpg",Canny_sketch,[],972,1500,[],0
141,Joseph_Mallord_William_Turner_(1775-1851)_-_Shipping_off_East_Cowes_Headland_-_N01999_-_National_Gallery.jpg,Canny_sketch,[],792,1050,[],0
142,Janus_la_Cour_-_Septemberlandskab_med_træer_ved_en_sø_-_1873.png,Canny_sketch,[],942,1500,[],0
143,Achenbach%2C%20Aangemeerde%20stoomboot.jpg,Canny_sketch,[],768,1015,[],0
144,"Anders_Christian_Lunde,_Strandparti_i_nærheden_af_Tårbæk,_,_KMS438,_Statens_Museum_for_Kunst.jpg",Canny_sketch,"[0.423828125, 0.419921875, 0.470703125]",1017,1500,"[[1162.191650390625, 138.4369659423828, 1497.749267578125, 346.8177185058594], [980.6736450195312, 383.113037109375, 1213.3765869140625, 577.4779663085938], [909.4102783203125, 383.88238525390625, 1212.9486083984375, 649.5054321289062]]",3
145,"Peder_Balke_-_Dresden_in_Moonlight_-_NG.M.01795_-_National_Museum_of_Art,_Architecture_and_Design.jpg",Canny_sketch,[],1185,1500,[],0
146,0210413580250-019EE5isVvvAs.webp,Canny_sketch,[],833,1200,[],0
147,Godfred_Christensen_-_Fra_Gribskovbanen_-_1920.png,Canny_sketch,[],918,1500,[],0
148,Christen_Købke_-_Autumn_Morning_on_Lake_Sortedam.jpg,Canny_sketch,"[0.5625, 0.42578125]",1073,1500,"[[-2.608358860015869, -2.059312343597412, 1365.4898681640625, 846.72998046875], [-0.07975101470947266, 0.33004382252693176, 1492.5140380859375, 1066.9482421875]]",2
149,Storm%20at%20Sea%20off%20the%20Norwegian%20Coast%20%28SM%20875%29.png,Canny_sketch,[],970,1500,[],0
150,Janus_la_Cour_-_Tåget_efterårsmorgen_i_udkanten_af_en_birkeskov._Motiv_fra_egnen_ved_Silkeborg_-_KMS1095_-_Statens_Museum_for_Kunst.jpg,Canny_sketch,[],499,768,[],0
151,Carl_Gustav_Carus_Die_Ruine_von_Netley_Abbey_im_Mondlicht_1844.jpg,Canny_sketch,[],800,531,[],0
152,Caspar_David_Friedrich_-_Schiffe_auf_Reede_(ca.1816-17).jpg,Canny_sketch,[],1121,1500,[],0
