,filename,aug,scores,original_height,original_width,boxes,count
12,"F._C._Kiærskou_-_Forest_scene_in_Jægersborg_Dyrehave,_Copenhagen_(1854).jpg",strong_grain,"[0.4921875, 0.59375, 0.41015625, 0.5390625, 0.546875, 0.56640625, 0.484375, 0.419921875, 0.48828125, 0.66796875]",848,1200,"[[330.3357849121094, 495.6175537109375, 398.49737548828125, 620.994384765625], [1049.0389404296875, 266.68035888671875, 1203.7974853515625, 615.6959228515625], [487.32598876953125, 427.917724609375, 740.493896484375, 703.9946899414062], [333.1233215332031, 496.23480224609375, 398.9881286621094, 571.6402587890625], [612.2012329101562, 192.66537475585938, 923.238525390625, 640.146728515625], [-1.3689100742340088, 246.5763702392578, 199.71864318847656, 533.9978637695312], [492.7574768066406, 192.76560974121094, 925.2677612304688, 723.4847412109375], [867.2473754882812, 342.5106506347656, 1046.9515380859375, 637.5521240234375], [614.8626708984375, 191.67747497558594, 922.7330322265625, 423.6068115234375], [153.2704315185547, 321.1803894042969, 332.4853820800781, 559.200927734375]]",10
13,"Johan_Christian_Dahl_-_Nordic_Landscape_with_a_dead_Tree_-_NG.M.00410_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_grain,"[0.59765625, 0.490234375]",1223,1500,"[[1212.4296875, 647.9483642578125, 1433.487548828125, 893.8280639648438], [1054.869873046875, 875.6943969726562, 1196.1807861328125, 946.2659301757812]]",2
14,Carl_Frederik_Aagaard_-_Gamle_Piletræer_ved_en_Indsø.png,strong_grain,"[0.55859375, 0.4453125]",1014,1500,"[[1344.453369140625, 268.7645568847656, 1500.898193359375, 579.57861328125], [-1.1774003505706787, 276.8231201171875, 284.20928955078125, 939.1419067382812]]",2
15,Hans_Gude_-_En_innsjø_landskapet_(1861).jpg,strong_grain,[0.51171875],1009,1500,"[[295.421875, 621.3732299804688, 437.88555908203125, 785.0623779296875]]",1
16,Carl_Frederik_Aagaard_-_Fjordparti_-_1874.jpg,strong_grain,[],974,1400,[],0
17,"Joseph_Mallord_William_Turner_(1775-1851)_-_House_beside_the_River,_with_Trees_and_Sheep_-_N02694_-_National_Gallery.jpg",strong_grain,"[0.490234375, 0.453125, 0.72265625, 0.408203125, 0.62890625, 0.5234375, 0.56640625, 0.69921875, 0.447265625, 0.43359375, 0.47265625, 0.416015625, 0.609375, 0.73046875, 0.45703125, 0.5625, 0.470703125, 0.466796875, 0.47265625]",840,1154,"[[363.20977783203125, 357.0491943359375, 564.3679809570312, 579.9931030273438], [708.8631591796875, 302.8707580566406, 805.3947143554688, 565.3916625976562], [-0.05172538757324219, 28.285810470581055, 144.76211547851562, 551.5262451171875], [1068.9072265625, 257.1385498046875, 1157.6998291015625, 372.54180908203125], [1029.1815185546875, 256.9826354980469, 1159.06591796875, 579.0999755859375], [366.23504638671875, 357.0240478515625, 482.98907470703125, 559.0927734375], [914.7811279296875, 392.2743835449219, 1023.0552978515625, 597.7429809570312], [577.1702880859375, 290.22332763671875, 695.10595703125, 572.4044189453125], [-0.25006335973739624, 304.2244873046875, 72.88141632080078, 560.2982788085938], [1026.48583984375, 366.247314453125, 1156.9857177734375, 579.8284301757812], [0.5396515727043152, 303.507080078125, 143.67620849609375, 615.4630737304688], [140.69778442382812, 374.7213134765625, 351.01397705078125, 644.10986328125], [710.099609375, 237.2213897705078, 929.2274780273438, 567.4425659179688], [119.01500701904297, 97.22361755371094, 360.90618896484375, 425.9482727050781], [1068.85546875, 256.66009521484375, 1157.6326904296875, 577.7036743164062], [468.1792907714844, 364.3163146972656, 564.1206665039062, 579.16455078125], [830.1640625, 269.516357421875, 930.7845458984375, 575.0850830078125], [765.7847900390625, 237.42449951171875, 864.3153076171875, 537.8255615234375], [119.10548400878906, 96.66352081298828, 360.7309265136719, 636.4340209960938]]",19
18,18264-image.jpg,strong_grain,[],497,755,[],0
19,"Johan_Christian_Dahl_-_View_at_Larsens_Plads_Copenhagen_-_NG.M.00426-013_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_grain,[0.419921875],714,999,"[[1.1854673624038696, 219.53213500976562, 213.58993530273438, 709.7797241210938]]",1
20,Anton_Dorph_-_Arbejdsiver._To_tvillingepiger_siddende_i_en_klit_med_strikketøjet.png,strong_grain,"[0.423828125, 0.4296875]",1185,1500,"[[897.3231811523438, 1.7020072937011719, 1505.173828125, 299.2937316894531], [-0.8082389831542969, -2.193143606185913, 904.2654418945312, 281.8936767578125]]",2
21,Hans_Gude_Hønefoss_1893.JPG,strong_grain,[],387,602,[],0
22,J.M.W._Turner_-_Off_Margate.jpg,strong_grain,[],626,956,[],0
23,"Hans_Gude_-_From_Hallingdal_-_NG.M.01980_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_grain,[],690,1012,[],0
24,Joseph_Mallord_William_Turner_(1775-1851)_-_Narcissus_and_Echo_-_T03869_-_Tate.jpg,strong_grain,"[0.51171875, 0.4765625, 0.6875, 0.435546875]",836,1114,"[[1058.0982666015625, 1.1180988550186157, 1118.302734375, 217.28433227539062], [717.5970458984375, 71.8693618774414, 1079.367431640625, 574.2681274414062], [718.293701171875, 73.0262680053711, 1010.904541015625, 424.2795104980469], [1048.4671630859375, 1.3836276531219482, 1117.4073486328125, 316.248779296875]]",4
25,"Carl_Dahl,_Lissabons_rhed,_,_KMS414,_Statens_Museum_for_Kunst.jpg",strong_grain,[],1072,1500,[],0
26,August%20Cappelen%20-%20Lake%20in%20Telemark%20-%20NG.M.02409%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,strong_grain,[],690,1500,[],0
27,Carl_Bøgh_-_Dåvildt_på_en_slette_i_Dyrehaven.png,strong_grain,"[0.45703125, 0.82421875, 0.52734375]",1179,1500,"[[-5.8072285652160645, 430.0910949707031, 318.08026123046875, 766.6240844726562], [225.98870849609375, 257.9687805175781, 860.7456665039062, 808.8817749023438], [-4.336673736572266, 433.6720275878906, 195.5735321044922, 722.6910400390625]]",3
28,Oswald_Achenbach_-_Sonntagsspaziergang_in_der_römischen_Landschaft_(1882).jpg,strong_grain,"[0.546875, 0.486328125]",1040,1500,"[[430.84027099609375, 519.3275146484375, 535.7452392578125, 625.5962524414062], [568.5125732421875, 531.3213500976562, 644.9146118164062, 667.5427856445312]]",2
29,Dankvart_Dreyer_-_A_View_of_a_Wooded_Landscape_in_Jutland_-_KMS3932_-_Statens_Museum_for_Kunst.jpg,strong_grain,[],424,570,[],0
30,Andreas%20Achenbach%20-%20Clearing%20Up%E2%80%94Coast%20of%20Sicily%20-%20Walters%2037116.jpg,strong_grain,[],1081,1500,[],0
31,Johan_Fredrik_Eckersberg_-_From_Horgheim_in_Romsdal_-_Google_Art_Project.jpg,strong_grain,[],1014,1500,[],0
32,Dankvart_Dreyer_-_St_Knud's_Church_by_the_River_in_Odense._Autumn_-_KMS1678_-_Statens_Museum_for_Kunst.jpg,strong_grain,"[0.5234375, 0.494140625]",415,546,"[[381.5641784667969, 88.53560638427734, 437.4683532714844, 245.04664611816406], [339.5107727050781, 87.5774154663086, 438.0729675292969, 247.8302001953125]]",2
33,"Caspar_David_Friedrich,_Efter_stormen,_1817,_KMS8817,_Statens_Museum_for_Kunst.jpg",strong_grain,[],1094,1500,[],0
34,"Christian_Zacho,_Vinterbillede_fra_Bretagne_Den_første_sne,_1881,_KMS1135,_Statens_Museum_for_Kunst.jpg",strong_grain,"[0.83203125, 0.6171875, 0.78125, 0.41015625]",970,1500,"[[552.859619140625, 45.22016906738281, 1372.8397216796875, 786.681640625], [300.2992248535156, 457.8293151855469, 688.6480712890625, 757.9042358398438], [2.1017565727233887, 11.468886375427246, 414.81390380859375, 960.1202392578125], [32.47138214111328, 482.0462646484375, 270.2328796386719, 710.6635131835938]]",4
35,Carl_Frederik_Aagaard_-_Parti_fra_Napolibugten_med_to_italienere_i_samtale_i_en_pergola_-_1879.png,strong_grain,"[0.578125, 0.458984375, 0.40234375]",1500,1155,"[[766.2178955078125, 16.999908447265625, 1161.3018798828125, 742.8746337890625], [-2.221334457397461, 32.460941314697266, 246.69302368164062, 1157.1427001953125], [126.09757232666016, 268.392822265625, 874.128173828125, 1088.1082763671875]]",3
36,Knud_Baade_-_Cloud_Study_-_Google_Art_Project_(EwHQxltjDNJMdw).jpg,strong_grain,[],1158,1500,[],0
37,021045471140-012uMXPwVb2s.webp,strong_grain,"[0.6640625, 0.80078125, 0.515625, 0.45703125, 0.43359375, 0.84765625, 0.46484375]",1004,1200,"[[803.2263793945312, 332.1048889160156, 983.8257446289062, 799.110595703125], [923.568115234375, 69.15401458740234, 1195.0406494140625, 738.7625122070312], [373.0177307128906, 583.7001342773438, 434.4607238769531, 693.8025512695312], [659.11865234375, 580.149658203125, 705.6304931640625, 649.1014404296875], [934.961669921875, 307.0276184082031, 1090.4918212890625, 727.7743530273438], [1.1802256107330322, 105.23285675048828, 266.25103759765625, 744.7227172851562], [703.1928100585938, 572.46044921875, 750.864013671875, 637.8994750976562]]",7
38,Peder_Balke-Tromsø.jpg,strong_grain,[],383,500,[],0
39,"Georg_Emil_Libert_-_View_of_Sommerspiret,_the_Cliffs_of_Møn_-_2015.21.1_-_National_Gallery_of_Art.jpg",strong_grain,[],234,325,[],0
40,1835_Gurlitt_Wasserfall_in_Norwegen_anagoria.JPG,strong_grain,"[0.419921875, 0.4140625]",1500,1333,"[[1111.341064453125, 67.43479919433594, 1147.092041015625, 152.38284301757812], [1152.5020751953125, 96.45403289794922, 1187.177490234375, 144.70062255859375]]",2
41,Parti_fra_Hammermøllen.jpg,strong_grain,"[0.4609375, 0.4375, 0.671875]",1165,1500,"[[1118.1090087890625, 429.6455383300781, 1495.3858642578125, 835.7012329101562], [191.21630859375, 574.776611328125, 345.3380126953125, 734.8890380859375], [501.7762145996094, 140.3555908203125, 1153.614501953125, 808.8538818359375]]",3
42,"Thomas_Fearnley_-_Grindelwald,_Switzerland.jpg",strong_grain,"[0.60546875, 0.67578125, 0.5]",1254,1500,"[[991.8043823242188, 415.0056457519531, 1395.6375732421875, 965.664306640625], [501.6833190917969, 514.6223754882812, 874.4319458007812, 1084.3731689453125], [879.3323364257812, 837.3349609375, 1040.6026611328125, 1072.2904052734375]]",3
43,"Thomas_Fearnley_-_Arco_Naturale,_Capri_-_Nationalmuseum_-_NM_7281_(cropped).jpg",strong_grain,[],1500,1099,[],0
44,"Christen_Købke_-_Parti_af_den_nordre_Kastelsbro,_1837,_(NGL).jpg",strong_grain,"[0.72265625, 0.421875, 0.404296875]",1023,1500,"[[1183.396484375, 374.394287109375, 1401.94873046875, 715.7356567382812], [17.86684226989746, 225.02938842773438, 297.74591064453125, 831.3826293945312], [48.696353912353516, 190.5208282470703, 903.996337890625, 756.8479614257812]]",3
45,Andreas%20Achenbach%20-%20Auf%20st%C3%BCrmischer%20See.jpg,strong_grain,[],645,1000,[],0
46,Joseph_Mallord_William_Turner_-_Sheerness_as_seen_from_the_Nore_-_2005.31_-_Museum_of_Fine_Arts.jpg,strong_grain,[],1050,1500,[],0
47,Janus_la_Cour_-_Kysten_syd_for_Århus_ved_Marselisborg.png,strong_grain,"[0.451171875, 0.478515625, 0.59765625, 0.55078125]",1023,1500,"[[-5.447019100189209, 172.97157287597656, 300.23785400390625, 881.9719848632812], [-4.564102649688721, 173.64617919921875, 286.7972106933594, 606.5256958007812], [273.6168518066406, 266.701904296875, 423.3929443359375, 586.1250610351562], [273.25164794921875, 265.6976318359375, 433.0483093261719, 593.0885620117188]]",4
48,Joseph_Mallord_William_Turner_(1775–1851)_-_The_Tenth_Plague_of_Egypt_-_N00470_-_National_Gallery.jpg,strong_grain,[0.42578125],694,1146,"[[1055.063232421875, 152.44235229492188, 1147.099365234375, 376.2297058105469]]",1
49,Fanny_Churberg_-_Winter_Evening_-_A_III_2366_-_Finnish_National_Gallery.jpg,strong_grain,[],730,1222,[],0
50,Hermann_Both_-_Pommersche_Küstenlandschaft_bei_aufziehendem_Sturm_(1860).jpg,strong_grain,"[0.447265625, 0.478515625, 0.455078125, 0.64453125]",930,1500,"[[192.45755004882812, 575.4265747070312, 233.5272674560547, 614.849365234375], [768.2638549804688, 563.11328125, 816.8876953125, 613.540283203125], [544.5662841796875, 532.4805297851562, 724.7422485351562, 602.9424438476562], [324.8401794433594, 505.8988952636719, 380.4491882324219, 575.8743286132812]]",4
51,Johann_Wilhelm_Schirmer_-_Partie_aus_den_Vogesen_mit_der_Burg_Hohandlau_-_Lg_67_-_Staatliche_Kunsthalle_Karlsruhe.jpg,strong_grain,[],480,678,[],0
52,"Vilhelm_Kyhn_-_Haveparti_med_træstammer,_stakit_og_træ.png",strong_grain,[0.482421875],1207,1420,"[[266.94677734375, 172.23269653320312, 1423.799560546875, 1200.3248291015625]]",1
53,Jens_Juel_-_View_of_the_Country_near_Jægerspris_-_KMS1824_-_Statens_Museum_for_Kunst.jpg,strong_grain,"[0.82421875, 0.486328125, 0.5546875, 0.44140625]",1203,1500,"[[995.8167724609375, 210.24256896972656, 1407.590576171875, 842.5259399414062], [-1.0693297386169434, 512.784912109375, 194.2281036376953, 717.4203491210938], [-0.5299821496009827, 512.1905517578125, 194.92173767089844, 882.4414672851562], [1465.6812744140625, 622.5819091796875, 1500.2972412109375, 693.3389282226562]]",4
54,"Dankvart_Dreyer_-_View_of_Mølleknap_Hills,_Funen_-_KMS6897_-_Statens_Museum_for_Kunst.jpg",strong_grain,[],436,768,[],0
55,KMS255.jpg,strong_grain,[],1050,1500,[],0
56,(Barcelona)_Going_to_the_Ball_(San_Martino)_-_William_Turner_-_Tate_Britain.jpg,strong_grain,[],984,1500,[],0
57,Berndt_Lindholm_-_Hiekkasärkkiä_-_A_III_2642_-_Finnish_National_Gallery.jpg,strong_grain,[0.439453125],1119,1500,"[[1178.08642578125, 325.5601806640625, 1316.4063720703125, 579.68310546875]]",1
58,Thomas_Fearnley_-_Bergen_seen_from_Natlandshøyden_-_LKM.000073_-_Lillehammer_Kunstmuseum.jpg,strong_grain,[],1259,1500,[],0
59,Jens_Juel_-_Et_vadested_ved_foden_af_en_kirke_-_KMSsp871_-_Statens_Museum_for_Kunst.jpg,strong_grain,[],268,594,[],0
60,John_Constable_-_Waterloo_Bridge_-_Google_Art_Project.jpg,strong_grain,"[0.404296875, 0.421875, 0.77734375]",1038,1500,"[[254.43426513671875, 605.6511840820312, 444.3545837402344, 843.64013671875], [259.0337219238281, 604.2423706054688, 423.1979064941406, 781.0199584960938], [10.307415962219238, 291.8068542480469, 323.7379455566406, 758.4575805664062]]",3
61,"Turner_-_Ships_Bearing_up_for_Anchorage_(‘The_Egremont_Seapiece’),_exhibited_1802,_T03868.jpg",strong_grain,[0.4609375],1001,1500,"[[831.346923828125, 213.97850036621094, 1131.291015625, 681.4490356445312]]",1
62,"Dankvart_Dreyer_-_Ørsbjerg_Forest_at_Aarup,_Funen_-_KMS3859_-_Statens_Museum_for_Kunst.jpg",strong_grain,[0.41015625],452,532,"[[468.9073486328125, 177.0641632080078, 502.7679748535156, 232.02914428710938]]",1
63,View_of_Stockholm_-_Stockholm_sett_fra_Klaravikstranden_-_Thomas_Fearnley_-_IMG_9803-_national_gallery_oslo_(cropped-2).jpg,strong_grain,[0.46484375],931,1500,"[[1232.0123291015625, 463.9990234375, 1493.0797119140625, 710.54248046875]]",1
64,Olof_Hermelin_(1820-1913)_-_A_Swedish_Lake_Scene_-_59-1908_-_Victoria_and_Albert_Museum.jpg,strong_grain,"[0.4921875, 0.5234375]",553,800,"[[-2.1599292755126953, 238.39369201660156, 132.0504608154297, 416.7200927734375], [371.5943908691406, 304.9040222167969, 490.1667175292969, 414.628662109375]]",2
65,Johann_Wilhelm_Schirmer_-_Landschaft_bei_Civitella_-_Lg_71_-_Staatliche_Kunsthalle_Karlsruhe.jpg,strong_grain,[],640,931,[],0
66,Carl_Frederik_Aagaard_-_Parti_fra_en_sø_med_badehus_-_1895.png,strong_grain,"[0.408203125, 0.484375, 0.4140625, 0.546875]",1126,1500,"[[1201.933837890625, 498.9021911621094, 1500.7205810546875, 715.114501953125], [1178.9468994140625, 497.6979064941406, 1503.931640625, 1120.4140625], [-3.0466206073760986, -4.067393779754639, 307.5314025878906, 630.1471557617188], [-3.5622193813323975, 6.084462642669678, 558.6819458007812, 1123.6995849609375]]",4
67,Johan_Christian_Dahl_-_Skipbrudd_-_LKM.000024_-_Lillehammer_Kunstmuseum.jpg,strong_grain,[],874,1500,[],0
68,"Thomas_Fearnley_-_View_of_Palermo_-_NG.M.01627_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_grain,[],957,1500,[],0
69,"PC_Skovgaard,_Højerup_Kirke_på_Stevns_Klint,_1842,_KMS6650,_Statens_Museum_for_Kunst.jpg",strong_grain,"[0.53125, 0.515625, 0.59765625, 0.6875, 0.58203125, 0.60546875]",1413,1500,"[[565.5502319335938, 517.0095825195312, 680.79296875, 724.1041870117188], [289.5424499511719, 613.8716430664062, 402.5563049316406, 735.5848999023438], [353.6300354003906, 490.1538391113281, 585.8916625976562, 732.5821533203125], [17.79840087890625, 513.430419921875, 305.4768981933594, 762.5706176757812], [691.9916381835938, 591.4594116210938, 838.21533203125, 735.7804565429688], [814.2906494140625, 640.6646118164062, 889.607666015625, 736.5789184570312]]",6
70,"Joachim_Frich_-_Study_of_a_Spruce_-_NG.M.04175_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_grain,[],714,458,[],0
71,"J.C._Dahl,_Klippekyst._Solen_bryder_gennem_skyerne,_udateret.png",strong_grain,[],984,1500,[],0
72,Andreas%20Achenbach%20-%20Felsige%20K%C3%BCste.jpg,strong_grain,"[0.443359375, 0.55078125]",1148,1500,"[[-2.211928367614746, -3.049992084503174, 1471.1226806640625, 717.0426635742188], [-3.163106679916382, -3.0206716060638428, 521.1065673828125, 711.9423217773438]]",2
73,Janus_la_Cour_-_Landskab_ved_Ry_-_1878.png,strong_grain,[],477,980,[],0
74,Lars_Hertervig_-_Fra_Hindal_(Landsiden)_-_Stavanger_kunstmuseum_-_SG.0654.jpg,strong_grain,"[0.48828125, 0.4140625]",942,1308,"[[1043.8533935546875, 631.1419067382812, 1210.23681640625, 843.7003784179688], [859.5225219726562, 638.18994140625, 988.719970703125, 804.0804443359375]]",2
75,Berndt_Lindholm_-_Puuharjoitelma_-_A_III_2374_-_Finnish_National_Gallery.png,strong_grain,[0.7890625],1325,1500,"[[77.50372314453125, 272.8226013183594, 1306.449462890625, 1315.029052734375]]",1
76,Aschenbach%20-%20Terugkeer%20naar%20de%20haven%20bij%20ruwe%20zee.jpg,strong_grain,[0.640625],812,1000,"[[635.228515625, -0.41187524795532227, 1000.570068359375, 557.1705932617188]]",1
77,"Udsigt_over_Vejle_Fjord_(Vilhelm_Kyhn,_1854).jpg",strong_grain,[],257,384,[],0
78,Carl_Frederik_Aagaard_-_Stille_flyder_åen_-_1877.png,strong_grain,[],552,834,[],0
79,Johan_Christian_Clausen_Dahl_-_Krajobraz_tyrolski.jpg,strong_grain,[],1086,1500,[],0
80,"Lundbye,_Johan_Thomas_-_En_gravhøj_fra_oldtiden_ved_Raklev_på_Refsnæs.jpg",strong_grain,[],1119,1500,[],0
81,"'The_Oslo_Fjord'_by_Hans_Frederik_Gude,_1873.JPG",strong_grain,[],973,1500,[],0
82,Johan_Christian_Dahl_-_The_Augustbrücke_under_Repair_-_Dresden_i_aftenbelysning_-_KODE_Art_Museums_and_Composer_Homes_-_BB.M.00148.jpg,strong_grain,[0.41796875],1021,1500,"[[172.33935546875, 669.781494140625, 240.32101440429688, 868.208740234375]]",1
83,August%20Cappelen%20-%20Landscape%20Study%20with%20decaying%20Trees%20-%20NG.M.00289-016%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,strong_grain,[],1064,1500,[],0
84,Vilhelm_Kyhn_-_Efteraaret_ved_Herregaarden_Ausumgaard_-_1888.png,strong_grain,[],722,1500,[],0
85,"Joseph_Mallord_William_Turner_(1775-1851)_(copy_after)_-_Ehrenbreitstein,_Germany_-_BORGM_02484_-_Russell-Cotes_Art_Gallery_^_Museum.jpg",strong_grain,[0.83984375],665,800,"[[444.1500244140625, 131.30548095703125, 646.2091674804688, 459.0809631347656]]",1
86,"Amaldus_Nielsen_-_A_Fisherman's_Home,_Old_Hellesund_-_NG.M.00620_-_National_Museum_of_Art,_Architecture_and_Design.jpg",strong_grain,[],686,1024,[],0
87,Carl_Gustav_Carus_-_Gebirgslandschaft_mit_Ruine.jpg,strong_grain,"[0.7265625, 0.52734375]",1125,1500,"[[-4.372559547424316, 366.32049560546875, 156.0260467529297, 729.6328735351562], [1030.980224609375, -0.5334243178367615, 1500.1405029296875, 319.783203125]]",2
88,"Campo_Santo_in_Poggioreale,_the_Vesuvius_Beyond_.jpg",strong_grain,"[0.53515625, 0.60546875, 0.5546875]",546,800,"[[327.2104187011719, 280.8898010253906, 375.10748291015625, 392.7572021484375], [669.7800903320312, 53.95246505737305, 800.6011962890625, 312.8992919921875], [642.7846069335938, 216.8258819580078, 693.1664428710938, 302.45880126953125]]",3
89,021045470458-012uMXPwTEjp.webp,strong_grain,"[0.8984375, 0.43359375]",921,1200,"[[616.5107421875, 249.16893005371094, 972.3026733398438, 657.0321044921875], [622.6585693359375, 499.6497497558594, 695.4218139648438, 554.4512329101562]]",2
90,Janus_la_Cour_-_Skyformationer_over_et_åbent_landskab.png,strong_grain,[],975,1500,[],0
91,A._E._Kieldrup_-_Parti_fra_Ermelunden....jpg,strong_grain,"[0.6171875, 0.470703125, 0.455078125, 0.44921875, 0.6875, 0.484375, 0.41796875, 0.427734375]",915,1500,"[[1254.5712890625, 259.2484130859375, 1340.4666748046875, 439.56964111328125], [1264.563720703125, 431.7354736328125, 1502.647216796875, 743.9908447265625], [846.9310302734375, 453.46160888671875, 1052.306884765625, 598.8302612304688], [439.2122497558594, 522.3447875976562, 587.6661987304688, 623.8309936523438], [31.134479522705078, 371.48211669921875, 262.06683349609375, 590.9131469726562], [173.36712646484375, 512.5712280273438, 395.134765625, 692.25927734375], [1033.6873779296875, 543.2621459960938, 1169.7701416015625, 731.5859985351562], [584.0604858398438, 481.72393798828125, 722.5985717773438, 619.3931884765625]]",8
92,John_Constable_-_East_Bergholt_-_Lock_on_Stour_-_53.20_-_Indianapolis_Museum_of_Art.jpg,strong_grain,"[0.61328125, 0.58984375]",1500,1240,"[[612.5158081054688, 170.15057373046875, 1200.2957763671875, 1143.726806640625], [-1.8392536640167236, 713.9677124023438, 103.59484100341797, 1086.9239501953125]]",2
93,1852_Baade_Vor_der_Westküste_Norwegens_Historisches_Museum_Bamberg_anagoria.jpg,strong_grain,"[0.45703125, 0.6015625, 0.53125, 0.6328125]",1080,1500,"[[-2.391083240509033, 589.5021362304688, 41.22761154174805, 656.247802734375], [379.8013000488281, 398.8379211425781, 577.9633178710938, 741.9957275390625], [206.5247344970703, 565.8316650390625, 281.5650329589844, 669.3432006835938], [81.61089324951172, 489.1792297363281, 185.33152770996094, 665.2506713867188]]",4
94,"Constable_-_(imitator_of)_-_The_Glebe_Farm,_after_1832,_40.2.jpg",strong_grain,"[0.5234375, 0.498046875, 0.46875, 0.703125, 0.53125, 0.408203125, 0.44140625]",640,800,"[[617.7965698242188, 211.94837951660156, 678.4978637695312, 296.8465881347656], [679.6917114257812, 217.00042724609375, 767.490478515625, 333.5319519042969], [678.8687744140625, 218.01788330078125, 792.8529663085938, 389.6666259765625], [0.6626129150390625, 41.95121765136719, 315.1167297363281, 635.9960327148438], [618.2824096679688, 211.9800567626953, 704.0795288085938, 359.3487854003906], [343.15679931640625, 259.3878479003906, 476.15008544921875, 382.4732971191406], [339.0993957519531, 259.6141662597656, 476.4615173339844, 481.2562561035156]]",7
95,Carl_Frederik_Aagaard_-_Skovparti_-_1886.png,strong_grain,[0.427734375],1500,1282,"[[1.7073945999145508, -5.023866653442383, 550.1846313476562, 1283.299560546875]]",1
96,"Christen_Købke_(1810–1848),_Rough_Sea_on_a_Rocky_Coast,_1839._Statens_Museum_for_Kunst,_Copenhagen.jpg",strong_grain,[],640,956,[],0
97,Carl_Bøgh_-_Kronvildt_i_Dyrehaven_-_1889.png,strong_grain,"[0.455078125, 0.404296875, 0.62890625]",1113,1500,"[[951.6516723632812, 522.2486572265625, 1245.1390380859375, 776.670654296875], [1234.85546875, 488.390625, 1502.981201171875, 799.279052734375], [-2.0664408206939697, 344.59136962890625, 474.31396484375, 878.5626831054688]]",3
98,Eiler_Rasmussen_Eilersen_-_Parti_fra_Dyrehaven_-_1870.png,strong_grain,[],1119,1500,[],0
99,Johan_Christian_Dahl_-_Copenhagen_Harbor_by_Moonlight_-_2019.167.2_-_Metropolitan_Museum_of_Art.jpg,strong_grain,[],978,1500,[],0
